岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
自然语言处理,北京-朝阳,15k-21k,1-3年,本科,"Python
算法设计",动次科技,医疗健康,20-99人,"1、负责构建面向搜索推荐场景的一站式深度学习平台。你将参与机器学习平台侧的算法研发工作；
2、负责搜索/推荐算法的研发，包括但不仅限于机器学习、深度学习、强化学习、迁移学习，多模态融合等，实现落地到机器学习平台中，且应用到各个业务；
3、根据短视频、图片、直播、文本搜索/推荐等场景，搭建通用算法库，结合内容特征平台，提供算法能力和特征数据；
【必须】计算机或电子通信相关专业本科以上，2年以上linux下C++/Python开发经验。
【必须】熟悉并能深入理解常用的机器学习算法、深度学习模型；熟练使用至少一种深度学习框架TensorFlow、PyTorch、Paddle。
【2选1】搜索/推荐/广告系统相关经验，熟悉常用的CTR算法，包括向量召回、图计算、粗排/精排等。
【2选1】CV/NLP等相关经验，熟悉常用的内容理解算法，包括图片、短视频分类，NLP的关键词提取、关系提取、实体识别、自动摘要、文本分类等。
【优先】实践动手能力强，Kaggle，COCO，ImageNet，ActivityNet，ICPC，NOI/IOI等比赛获奖者优先。
【优先】在期刊/会议有论文发表者优先，包括不限于 ICML，NeurIPS，UAI，AISTATIS，CVPR，ICCV，JMLR，IJCV，TPAMI，TIP 等。",2024-01-06,boss
兼职自然语言处理(NLP)算法工程师,北京-海淀,100-150元/时,经验不限,学历不限,"C/C++
Java
Python
计算机相关专业
自然语言处理项目经验",昆明寻真科技有限公司,互联网,0-20人,"岗位职责：
负责高精尖算法研究平台的设计、搭建与优化，持续提高平台的易用性、可用性、扩展性和资源利用率从而带来研究规模和研究效率的整体提升。
岗位要求
1）国内外知名院校的计算机科学本科及以上学历，1年以上工作经验或优秀应届生均可；
2）熟练掌握C/C++、Python、Go等开发语言，掌握常见的算法和数据结构；
3）具备良好的系统设计能力，具备性能、可靠性、可用性、可扩展性等方面的系统思考；
4）掌握Kubernetes的架构和基本使用，具备kubernetes开发能力者优先；
5）熟悉DevOps、MLOps概念及Best Practice，具备相关系统搭建和维护的经验；
6）具备开源机器学习平台、云原生系统、大数据系统、分布式存储、云原生调度系统以及训练框架的底层相关开发经验",2024-01-06,boss
自然语言处理算法,北京,11k-12k,1-3年,本科,"强化学习
机器学习
大模型算法
图像算法
自然语言处理算法
推荐算法
Python
算法工程化经验
发表算法相关优秀论文
参加算法相关竞赛/获奖",北京源舫科技有限公司,计算机软件,100-499人,"机器学习平台工程师
岗位职责:
1. 负责机器学习平台的设计与实现；
2. 参与机器学习平台的性能优化工作；
3. 推进MLOps, 优化从数据到实盘的整体流程。
应聘要求：
1. 毕业于知名院校，本科以上，理工专业, 有扎实的计算机基础；
2. 一年及以上相关工作经验；
3. 掌握Kubernetes架构和使用, 具有相关开发经验优先；
4. 掌握C++, Python并了解常见的算法与数据结构。
加分项：
1. 计算集群设计, 调优, 维护经验；
2. 熟悉高性能分布式存储；
3. 具有PyTorch等开源机器学习平台底层开发经验。",2024-01-06,boss
自然语言处理算法,北京-朝阳,15k-30k,1-3年,本科,"Java
C/C++
Python
计算机相关专业
自然语言处理项目经验
人机对话相关经验
自然语言识别
NLP
模型训练",微著丰融,互联网,无,"1、熟练掌握Linux环境下的C/C++与Python语言；
2、接触过至少一种机器学习框架（Tensorflow / PyTorch / MxNet 或其他自研框架）；
3、有以下至少一项的背景知识与经验：GPU编程，编译器，高性能网络，分布式存储，集群调度；
4、具有独立解决问题的能力，良好的团队合作精神；
5、有强烈的工作责任心，较好的学习能力、沟通能力和自驱力；
6、有良好的工作文档习惯，及时按要求撰写更新工作流程及技术文档。
加分项
1、深入研究过至少一种机器学习框架（Tensorflow / PyTorch / MxNet 或其他自研框架）的底层架构和机制；
2、熟悉至少一种经典深度学习模型及其应用场景，如ResNet50，BERT，或者了解GAN，强化学习，图神经网络，AutoML等；
3、有研究生或博士阶段的计算机系统方向（包含分布式系统，并行计算，编程语言与编译器，网络，存储等）研究背景；
4、有软硬件联合设计的经验；
5、能使用数学工具分析深度学习训练中的优化算法。",2024-01-05,boss
NLP自然语言开发工程师,北京-海淀,15k-25k·14薪,经验不限,本科,"TensorFlow
Python
Word2vec",中教云,在线教育,500-999人,"工作内容
1.因子评价,筛选,组合方法的研究；
2.预测模型（深度学习）的开发研究；
3.期货/股票交易策略的研究和实现。
岗位要求
1.海内外Top院校硕博生,深度学习背景；
2.掌握Python，熟悉一个或多个深度学习框架，有深度使用经验；
3.数学/机器学习知识扎实，顶会Paper优先；
4.有量化相关工作经验，AI工程化经验者优先。",2024-01-06,boss
自然语言处理方向算法工程师,北京-海淀,8k-12k·13薪,1-3年,本科,"机器学习
大模型算法
自然语言处理算法
Python
算法工程化经验",中科院信工所,信息安全,1000-9999人,"岗位职责：
机器学习算法的应用对我们的成功至关重要。我们时时跟进在模型延迟和吞吐量方向研究与实践的最前沿。
在这个岗位上，你将负责佳期高精尖算法研究平台的设计、搭建与优化，持续提高平台的易用性、可用性、扩展性和资源利用率从而带来研究规模和研究效率的整体提升。
岗位要求：
1）国内外知名院校的计算机科学本科及以上学历，1年以上工作经验或优秀应届生均可；
2）熟练掌握C/C++、Python、Go等开发语言，掌握常见的算法和数据结构；
3）具备良好的系统设计能力，具备性能、可靠性、可用性、可扩展性等方面的系统思考；
4）掌握Kubernetes的架构和基本使用，具备kubernetes开发能力者优先；
5）熟悉DevOps、MLOps概念及Best Practice，具备相关系统搭建和维护的经验；
6）具备开源机器学习平台、云原生系统、大数据系统、分布式存储、云原生调度系统以及训练框架的底层相关开发经验。",2024-01-06,boss
自然语言处理,北京,40k-60k·16薪,经验不限,本科,"机器翻译
文本生成
语音算法
Java
优秀开源项目经历
NLP",某大型知名互联网公司,互联网,10000人以上,"负责数据收集、预处理和特征工程；
负责机器学习模型的并发、评估、调优和验证；
负责平台公共算法优化，包括并行计算和分布式处理、GPU/NPU加速、模型压缩等。",2024-01-05,boss
自然语言处理,北京-海淀,30k-60k·14薪,经验不限,本科,"自然语言处理项目经验
知识图谱相关经验
大模型",面壁智能,计算机服务,20-99人,"基于对物理问题的理解，设计优化高精度机器学习模型结构。
职位要求
1、品德优秀、敬业爱岗；合作意识强，具有团队工作的精神，组织协调能力好；
2、熟悉机器学习算法，熟悉tensorflow/pytorch等常用机器学习框架，有机器学习独立项目实践经验者优先；
3、熟练使用python语言，具有较强编程能力和良好的编程习惯；
4、有物理、化学相关知识背景优先；",2024-01-05,boss
自然语言处理算法工程师（NLP）,北京-海淀,15k-30k,经验不限,本科,"PyTorch
计算机相关专业
自然语言处理项目经验
人机对话相关经验
超大模型训练优化",捷通华声,互联网,100-499人,"【岗位职责】
1.本科以上学历，计算机及相关专业，数学专业优先
2.至少熟悉一种数据库，熟悉ORACLE的优先，有自然语言处理经验的优先
3.熟悉大数据组件，如hive、spark、kafka、hbase，熟悉HQL的优化方案，有海量数据（TB级）处理经验的优先。
4.熟悉Linux操作系统，熟悉常见的SHELL命令
5.至少熟悉Java,scala，python等语言中的一种及以上
6.熟悉常用自然语言处理算法及算法原理",2024-01-06,boss
nlp自然语言处理算法工程师,北京,15k-30k,经验不限,本科,"计算机相关专业
知识图谱相关经验
人机对话相关经验",云孚科技,企业服务,20-99人,"工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-12-31
1. 平台投入资源，运营客户渠道及项目来源；
2. 向您推送经初步沟通梳理的项目需求，您根据个人时间安排和意愿接单；
3. 与平台紧密配合，为客户提供优质服务，同时保障自身利益；
4. 项目顺利完成，提供短期售后（默认15天）、安排结算日程
【职位介绍】
需求形式：自然语言处理算法/模型/接口/软件开发、实用算法研发、创新性算法研发等。
工作内容：针对客户的需求提供定制化服务。
常见能力需求：(* 以下仅为列举部分常见能力要求，申请者部分满足即可)
1）熟练掌握自然语言处理常用开发语言（e.g., Python, R, Java, C++, etc.）；
2）熟悉自然语言处理常用开源库（e.g., NLTK, Genism, Spacy, etc.）；
3）熟悉传统文本分析算法（e.g., TF-IDF, HMM, CRF, etc.）;
4）熟悉自然语言处理常用的深度学习框架（e.g., Pytorch, TensorFlow, Keras, Caffe, etc.）；
5）熟悉自然语言处理常用的深度学习模型（e.g., LSTM, GAN, Bert, GPT, etc.）；
6）跟进相关领域的最新网络/模型；
7）良好的自然语言处理tricks/算法积累、经验和直觉；
8）丰富的下游任务处理、复杂自然语言处理系统实现经验；
9）熟悉特定语言、小语种的语言学知识、语料来源及处理方式；
10）GUI开发和软件交互设计能力。
优先选项：1. 研究方向相符的在校硕士、博士；2. 业余时间充裕的在职工程师、科学家；3. 拥有自己的模型库、代码库积累，能够快速实现需求；4. 具备复杂自然语言处理系统的设计实现能力。
薪酬待遇：项目佣金制，根据项目金额大小，单个订单可获取收入通常在数千元至数万元。
工作地点：远程工作，自主安排。
【远期培养】
1. 资深兼职算法工程师、职业生涯伙伴。
2. 有机会参与平台自研系统中的自然语言处理算法模型设计。
3. 平台（远程/在驻）全职自然语言处理算法工程师。
4. 更多远景规划......
【关于我们】
晨凫自由是一个科技自由职业平台，这里汇聚来自知名互联网公司、分析咨询机构、高校及科研院所的工程师、分析师和专业研究人才，致力于为个人、企业、公共服务部门、科研院所客户提供全天候、无死角的科技支持能力与协同创新支撑。目前，平台提供服务内容涵盖分析咨询、技术开发、科研合作、政务信息化、工业智能化等诸多领域。欢迎访问平台官网：https://www.dawnswim.cn、公众号：”晨凫自由+“，更多了解我们。",2024-01-06,boss
