岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI Agent算法工程师,北京-东城,50k-80k·13薪,经验不限,本科,"大模型算法
强化学习
Python
C/C++
优秀开源项目经历
团队管理经验
参加算法相关竞赛/获奖
Agent",昆仑天工,互联网,500-999人,"岗位职责：
1. 跟进工业界/学术界最新的大模型动态，特别是AI Agent方面的最新研究成果；
2. 参与前沿技术的技术研究和时间，对算法进行优化改进，提升系统的稳定性和性能；
3.和跨职能团队合作，包括产品、开发团队，确保按时交付高质量的Agent产品解决方案。
任职要求：
1. 统招本科及以上学历，计算机及相关专业，有较强的工程能力；
2. 有较强的自我驱动能力，能快速推进新任务的完成；
3.熟悉Agent技术领域最新的研究成果，有实际项目落地经验着优先。",2023-12-26,boss
算法工程师（点云ai方向）,北京,40k-50k·16薪,3-5年,本科,"C/C++
机器学习算法/工程化经验
深度学习经验
地图
自动驾驶",某大型知名机械设备公司,机械设备/机电/重工,10000人以上,"【岗位职责】
1、负责基于深度学习激光雷达点云的3D目标检测、分割、跟踪等算法的研究及迭代计算；
2、负责自动驾驶中激光雷达感知算法的长期研发和迭代，及算法在及时产品中的落地与优化提升。
【任职资格】
1、本科及以上学历，要有ai模型训练和使用经验，具备深度学习经验。
2、有至少4年工作经验；
3、工作项目涉及激光雷达感知、点云感知、目标检测、深度学习、pointpillar、聚类相关的，涉及其中2个以上；
4、有自动驾驶行业（矿山领域更好）从业经验。",2023-12-26,boss
AI算法研究员 - 梧桐计划,北京,40k-60k·15薪,经验不限,本科,无明显侧重,某500强上市公司,基金,100-499人,"只看清北和QS20背景！！！
梧桐计划面向全球优秀的本硕博应届毕业生，我们将通过最硬核烧脑的笔试、面试，选拔出最具极客精神的量化新星，并发出“梧桐计划”专属Special offer。
工作职责：
利用公司强大的计算资源，挖掘海量的金融数据，在特征提取、价格预测、组合优化等不同的应用场景实践你的机器学习算法。
任职要求：
熟悉任一机器学习分支领域（如统计学习、深度学习、强化学习、组合优化）；
对量化行业感兴趣，并且有较强的工程实现能力；
计算机、数学、统计学或相关专业硕士或博士学位；
熟悉C++/Python/Go等一种或多种语言，扎实代码功底和实战能力；
熟悉至少一种深度学习框架：TF、PyTorch等。
加分项：
有ACM-ICPC/NOIP/NOI等赛事获奖经历/在计算机顶会或者顶刊有论文发表；
有中型以上规模的机器学习算法应用调优经验，如搜索/推荐/广告/图像。
说明：
不要求有金融背景，公司打造的研究框架让你可以迅速上手并专注于机器学习的应用。
算法天才少年，知识图谱/搜广推/NLP/CV/机器学习/强化学习/深度学习，方向都可
C9以上，清北藤校优先，本硕博。
加分项：其他互联网大厂或者top量化公司的同量级offer，如华为天才少年、阿里星、腾讯大咖、美团北斗、快star等。
加分项：互联网大厂核心部门核心项目的实习，或者顶刊顶会，计算机专业顶会5-6篇；数学/物理专业1-2篇；
加分项：ACM、奥赛：数学/物理/信息学，全国级金牌/银牌以上",2023-12-21,boss
AI算法工程师-nlp方向,北京-海淀,25k-40k·15薪,1-3年,硕士,TensorFlow/PyTorch,小白羽,移动互联网,100-499人,"岗位职责
设计和实现自然语言处理算法，包括文本分类、信息提取、情感分析、机器翻译等；
运用深度学习和传统机器学习技术，对大规模文本数据进行处理；
开发和调试基于PyTorch、TensorFlow等框架的NLP模型；
研究和实现基于ChatGPT、LLM等模型的文本生成算法；
分析和优化算法性能，提高算法的效率和准确性；
与团队成员紧密合作，协同完成项目。
岗位要求
1，计算机科学、人工智能、数学、统计学等相关专业的硕士以上学位；
2，有1-3年NLP领域相关经验，精通文本分类、信息提取、情感分析、机器翻译等算法；
3，熟练掌握Python语言，熟悉PyTorch、TensorFlow等深度学习框架；
4，有ChatGPT、LLM等模型开发经验，对NLP领域最新技术有深入了解；
5，熟练掌握常用的数据结构和算法；
6，具备良好的沟通能力和团队合作精神。
加分项
发表过相关领域的论文；
有良好的英语阅读和撰写能力；
有工业界经验，能够快速适应团队的开发环境和工作流程；
对于自然语言处理领域的未来发展有深入的认识和思考。",2023-12-26,boss
ai算法工程师,北京-朝阳,14k-18k,经验不限,本科,"图像算法
Python",中嘉数创,广告/公关/会展,100-499人,"岗位要求：
1、计算机、数学、软件工程或相关专业硕士及以上
2、有扎实的基础知识与算法基础，熟练使用各种编程语言开发
3、了解常用机器学习、深度学习或数据挖掘等算法
工作内容：
1、全程参与软件项目的需求分析、设计、开发及测试等几个阶段；
2、整合并优化项目开发所需各种资源、技术架构，负责保障代码质量，软件项目的持续优化、改进工作;
3、确保服务器正常运行；
4、思考应用场景并提出新idea，结合实际业务场景制定合理解决方案；
5、主要包括但不限于：OCR、人脸识别，肢体识别、手势识别、目标检测、图像分割、图像识别、美颜特效、图像风格迁移等技术研发落地；
岗位要求：
1、本科以上学历，计算机相关专业；
2、熟练掌握C/C++、Python、java等编程语言至少一门编程语言；熟悉OpenCV，以及常用图像处理方法；
3、熟悉深度学习基础知识和经典网络模型，熟练至少一种深度学习工具，例如TensorFlow、PyTorch、PaddlePaddle等
4、熟练Java语言及各种主流框架如SpringBoot等主流框架，有熟悉前端技术，如小程序，Vue等前端技术框架者择优考虑；
5、熟练使用MySQL数据库，有SQL开发经验；
6、熟练liux的基本操作，如开机程序启动配置，shell脚本的编写；
7、有nlp、推荐相关经验者加分；",2023-12-26,boss
AI算法工程师（NLP方向）（央企正编）,北京,40k-50k,经验不限,硕士,"AIGC
chatGPT
知识图谱",某通信公司,通信/网络设备,无,AIGC，chatGPT，知识图谱，将同一副影像中的AI告警事件进行归并整合、告警压制、告警升级等处理。,2023-12-26,boss
AI算法工程师（政务大模型）,北京-西城,35k-55k·15薪,经验不限,本科,"计算机相关专业
数学/统计相关专业",中移集成,通信/网络设备,1000-9999人,"岗位描述：
1、政务行业大模型训练数据的收集与梳理；
2、政务行业大模型的预训练与精调，行业专用模型架构设计与实现；
3、政务知识图谱的构建与维护，政务新闻政策信息抽取pipeline搭建；
4、政务大模型应用的工程化应用开发与对接，完成prompt工程开发，完成与外部知识库对接。
任职资格：
1、 计算机相关专业，硕士及以上学历；
2、 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java等至少一种语言，熟练掌握Pytorch、TensorFlow等深度学习框架；
3、 具备快速阅读深度学习相关论文并理解算法的能力；
4、有大模型训练经验者优先；
5、有政务行业人工智能应用经验者优先；",2023-12-26,boss
AI算法工程师,北京-丰台,15k-25k,经验不限,学历不限,"语音/图像识别
C/C++
Python
OpenCV
计算机相关专业",天津怪诞,企业服务,100-499人,"至少三年以上实战经验（可校内参与项目）或者实战项目超过5个以上。
初创公司，股权奖励，抓住AI机遇，赢得未来
岗位职责：
1、AI图像识别；
2、机器深度学习；
3、参与公司其它项目的研发，按要求完成研发任务。
任职要求：
最重要的一条：热爱前沿技术，想在人工智能新赛道成就一番事业者。
1）本科(统招)及以上学历，计算机、电子、控制、数学、人工智能相关专业。1年左右的相关工作经验，若有2-3年以上人工智能领域相关开发经验者优先；
2）熟悉深度学习理论，在图像分类、目标检测、图像分割等领域有经验者优先；
3）熟悉pytorch/tensorflow/caffe/darknet等深度学习框架并能熟练进行算法实现和改进；
4）熟悉CNN、SSD、YOLO等常见网络结构；
5）参加过深度学习模型部署、产品落地等工作者优先；
6）熟练掌握python和c#语言着优先；
7）具备良好的学习能力和分析解决问题能力。",2023-12-26,boss
ai算法工程师,北京-海淀,1000-1500元/周,1年以下,硕士,"语音/图像识别
翻译
Python",厦门智趣点读科技,互联网,无,"工作时间：不限
工作时段：不限
结算方式：周结
招聘截止时间：2023-09-27
职位描述：
对大语言模型进行微调
负责大语言模型的部署、调优，确保模型在各种软硬件架构上的功能、性能、稳定性；
学生实习岗。
任职资格：
硕士及以上学历，计算机相关专业背景；
熟悉Linux
了解pytorch框架
有过模型微调经验优先",2023-12-25,boss
ai算法工程师,北京-海淀,11k-17k,1-3年,本科,"深度学习
大模型算法
机器学习
风控算法
推荐算法
Python
优秀开源项目经历",中电金信软件有限公司,计算机软件,无,"1、计算机、自动化、数学、统计等相关专业，掌握数据挖掘、算法开发相关的理论及方法。
2、拥有1-3年以上从事数据挖掘、算法开发相关工作的经验，参与过大型项目开展。如拥有1-3年以上在银行、证券、保险、互联网等行业的数据挖掘、算法开发项目经验者，可适度放宽年限要求。
3、了解Linux、ssh、git等、了解FastAPI、Flask、Django等后端框架，能将算法模型落地的经验者优先。
4、熟悉Sklearn、PyTorch、TensorFlow、Keras等主流深度学习框架，或有风控、营销、运营等方面组合建模工作经验者优先。
5、熟悉Nebular Graph、Neo4j等主流图数据库、以及相关图算法，做过图数据挖掘、风险传导、社交网络分析等经验者优先。
6、熟悉NLP相关技术、熟悉信息抽取等任务，了解ChatGLM、LLAMA等语言模型微调等经验者优先。",2023-12-26,boss
AI 算法支持工程师(A187591),北京-海淀,20k-40k·14薪,1-3年,本科,"C++
Python",超星未来Novauto,计算机软件,20-99人,"职位描述：
1. 辅助用户迁移其AI模型或者核心算法；
2. 追踪业界领先的AI模型并可以在自有平台上进行部署及优化；
3. 开发适用于行业应用的框架工具；
4. 进行竞品分析和评测，发掘产品特点和优势；
5. 帮助产品和研发团队收集客户需求，并将其转化为技术规格。
职位要求：
1. 全日制硕士本科及以上学历，人工智能、计算机、电子信息或相关专业；
2. 一年以上工作经验，有计算机视觉、深度学习、嵌入式开发项目经验优先；
3. 熟悉Python/C++，熟悉Linux操作系统和开发工具，能熟练使用Git等工具；
4. 具备良好的学习能力和沟通能力，有团队合作精神。",2023-12-26,boss
