岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
机器学习/数据挖掘算法工程师【核心】,北京-海淀,30k-50k·14薪,经验不限,本科,"大模型算法
推荐算法
Python
nlp
自然语言处理",作业帮,互联网,10000人以上,"岗位职责：
1. 基于多场景的用户行为，负责拉新变现业务场景的用户挖掘、用户刻画、用户排序、用户流转等算法；
2. 参与并探索变现转化业务场景相关算法，对算法模型进行优化和分析，最终提升效果转化效率
3. 对效果进行归因和分析，并跟踪和探索前沿技术
岗位要求：
1.精通python/c++/shell等常用语言，对数据结构和算法设计有较为深刻的理解;
2.熟悉一种或多种深度学习框架，包括Tensorflow/PyTorch/Caffe等
3.常用数据挖掘/机器学习算法原理并实际运用
4.扎实良好的数学基础,良好的英语阅读能力,具备根据论文独立实现算法的能力
5.计算机及相关专业本科以上学历，1年以上工作经验",2023-12-29,boss
机器学习/数据挖掘算法工程师,北京,50k-80k·14薪,经验不限,本科,"大模型算法
数据挖掘
Python
Shell
C/C++
机器学习",某500强上市公司,互联网,10000人以上,"岗位职责：
1. 基于多场景的用户行为，负责拉新变现业务场景的用户挖掘、用户刻画、用户排序、用户流转等算法；
2. 参与并探索变现转化业务场景相关算法，对算法模型进行优化和分析，最终提升效果转化效率
3. 对效果进行归因和分析，并跟踪和探索前沿技术
岗位要求：
1.精通python/c++/shell等常用语言，对数据结构和算法设计有较为深刻的理解;
2.熟悉一种或多种深度学习框架，包括Tensorflow/PyTorch/Caffe等
3.常用数据挖掘/机器学习算法原理并实际运用
4.扎实良好的数学基础,良好的英语阅读能力,具备根据论文独立实现算法的能力
5.计算机及相关专业本科以上学历，1年以上工作经验本科以上，211/985学历以上",2023-12-30,boss
机器学习平台专家工程师,北京,60k-90k·16薪,经验不限,本科,"C/C++
GPU
AI Platform
Deep Learning",某500强上市公司,互联网,无,"Key Words：C++, CUDA, GPU, AI Platform，Tensorflow, Pytorch, Deep Learning, Machine Learning
1. 主导新一代机器学习大规模计算/超算平台，不断满足机器学习研究员对极致算力的追求
2. 搭建，优化和维护基于分布式GPU/CPU计算资源的AI infra，根据公司技术架构提出业界最领先的解决方案和指导建议，不断迭代框架，算子，模型方案等
3. 持续探索机器学习相关的前沿技术，推动新技术落地
4. 为研究员提供机器学习问题的咨询服务",2023-12-30,boss
机器学习训练引擎工程师,北京-朝阳,40k-70k,经验不限,本科,"大模型算法
模型加速/性能优化
C/C++
Python
算法工程化经验",美团,互联网,10000人以上,"！！！base北京上海均可
1. 参与美团机器学习平台的引擎建设，支撑视觉、NLP、语音等业务场景
2. 负责美团大模型训练框架的稳定性、易用性、可观测性能力建设
3. 负责千卡规模和千亿参数的大规模训练性能优化",2023-12-30,boss
机器学习/深度学习研发工程师,北京-海淀,25k-50k,经验不限,本科,"C/C++
TensorFlow/PyTorch
机器学习算法/工程化经验
深度学习经验
有国际期刊/会议论文发表",北京德睿特科技,铁路/船舶/航空/航天制造,0-20人,"工作职责
-支持AI智能算法研究，包括但不限于机器学习、深度学习、强化学习等技术；
-实现和探索前沿的机器学习算法，丰富框架的应用案例；
-准备数据集，选取特征，搭建模型训练和实验评估环境，持续优化算法表现；
任职条件
-对机器学习有独到的理解，熟悉常见的深度学习模型、优化方法
-在CV/NLP/Speech等任一深度学习领域有较为深入的研究
-熟悉一个或多个深度学习框架，包括但不限于PyTorch，TensorFlow,hugging face, deepspeed等
-对主流深度学习框架有项目应用经验，熟悉常见深度学习模型结构和优化方法，能够进行常见深度模型训练；
-学习能力强、自我驱动力强，紧跟机器学习的发展动态
具有以下条件者优先考虑：
-在机器学习相关竞赛中取得优异成绩者优先
-在国际顶级会议或期刊发表论文、或有开源项目经历者优先
-有较强的实现能力，能从容应对算法实现过程中的调试、性能优化等问题者优先
-复合背景，熟悉深度学习多个领域者优先",2023-12-30,boss
人工智能/机器学习算法工程师,北京,12k-24k·15薪,经验不限,本科,"深度学习算法
人工智能
机器学习
数据挖掘
Hadoop
Spark",中移雄安,移动互联网,1000-9999人,"企业性质：央企
所属机构：中移雄安产业研究院-数智创新部
工作地点：北京，雄安新区
学历要求：大学本科211及以上学历，计算机、通信、电子、软件工程等相关专业。
注：本科211以上学历硬性要求，不满足勿投，感谢理解！
职位描述
1、通过机器学习、数据挖掘等技术，结合业务知识，帮助客户建立数据挖掘模型，解决智慧城市业务问题；
2、负责基础算法库、建模工具和建模框架的开发工作，不断对已有算法、工具和框架进行优化，提升数挖效率；
3、理解客户数据内容、业务场景需求，并选择适合的技术解决方案。
任职要求
专业技能：
1、熟练掌握并理解常规数据挖掘、机器学习相关算法及其原理，有大规模数据挖掘/机器学习研发经验；
2、熟练掌握常用的Hadoop、Spark大数据分析平台，熟悉TensorFlow、Caffe等深度学习框架；
3、熟练Python、JAVA、Scala、C等一种以上语言；
4、具备企业产品创新研究的组织和攻关能力；
5、在机器学习国际会议或者期刊上发表论文、相关国际比赛获奖、及相关专利者优先。
素质：
1、有责任心，工作热情、耐心、踏实、严谨，有团队合作精神；
2、具备有很好的学习和逻辑能力，强烈的探索和求知欲，良好的沟通的能力和撰写报告能力；
3、具备一定的抗压能力，善于应对来自工作上的各种压力。
经验：
至少有2年以上数据挖掘/机器学习算法研发经验，有通信运营商O域/B域大数据、智慧城市大数据、互联网大数据挖掘和机器学习算法研发经验者优先。",2023-12-30,boss
大模型算法（NLP/CV/机器学习）,北京,30k-60k·15薪,1-3年,本科,"大模型算法
图像算法
自然语言处理算法
语音算法
C/C++
Python
分布式训练
算法工程化经验
发表算法相关优秀论文
参加算法相关竞赛/获奖",某知名互联网公司,互联网,1000-9999人,"岗位需求介绍：分为三大方向
第一，机器学习，包括NLP、CV算法，做预训练方向；
第二，强化学习：RLHF方向；
第三，AI infra：大规模分布式训练和推理框架方向
社招岗位寻访方向：
1】硬性要求：年轻、高潜，国内、外名校本、硕、博士，学历越高越好，获得计算机、数学等相关奖项越多越好，工作2~5年+，年纪不能太大，对标阿里P6及以上，字节2-1及以上。
第一梯队人选：满足第一条，且是阿里校招生--阿里星、百度校招生-百度AI DU、快手校招生-快Star、字节校招生2-1及以上级别的。即曾具备这些校招标签的人选~
第二梯队人选：满足第一条，且在知名互联网公司，正在从事大模型相关算法、机器学习等研发的年轻、高潜同学，对标职级能到阿里P6、字节2-1及以上的，
数据质量模型，画像：满足其一即可
1、搜索、评论、资讯类等场景长文本内容理解/类目/标签模型
2、基座模型预训练数据处理
预训练：语言模型，画像：满足其一即可
1、优先看基座模型预训练
2、或者垂类模型做Continue train的也可以，认知要好，nlp的深度要好。
3、NLP场景能力够强也是ok的，核心还是看认知，
预训练-多模态，画像：
1、做过多模态大模型的理解（关键词表征学习）或者生成；经验导向，看有相关经验的",2023-12-29,boss
机器学习算法工程师,北京-海淀,15k-30k·14薪,1-3年,本科,"C++
Python
算法设计
深度学习算法
机器学习算法
Boosting
GBDT
TensorFlow",交叉科技,计算机服务,20-99人,"岗位职责：
1.基于海量数据和真实客户需求，对客户业务问题进行准确定义、数据分析、方案制定及实施；
2.参与相关机器学习、深度学习、强化学习或运筹优化模型的研发、设计和部署等工作，配合工程团队产出企业级的算法产品。
任职要求：
1.本科以上学历，计算机、数学、统计学等相关专业；
2.熟练掌握至少一种常用编程语言，如python/C/C++等，熟悉各种数据库使用；
3.熟练掌握常见的机器算法模型及原理，如线性回归、逻辑回归、Boosting、Bagging、SVM、Clustering、PCA、GBDT、XGBoost等；
4.具备一定的深度学习理论基础，熟练使用至少一种深度学习框架（Caffe，Keras，pyTorch，Tensorflow），喜欢研究前沿技术；
5.熟悉金融行业、互联网行业或有相关工作经验者优先。
岗位优势：
国高新企业、科学家团队、项目分红、带薪年假、五险一金、股权激励、免费零食、弹性时间。",2023-12-29,boss
机器学习算法设计研究员,北京,25k-50k·13薪,经验不限,本科,"TensorFlow/PyTorch
Python",某500强上市公司,非盈利机构,100-499人,"职位描述：
基于对物理问题的理解，设计优化高精度机器学习模型结构。
职位要求：
1、品德优秀、敬业爱岗；合作意识强，具有团队工作的精神，组织协调能力好；
2、熟悉机器学习算法，熟悉tensorflow/pytorch等常用机器学习框架，有机器学习独立项目实践经验者优先；
3、熟练使用python语言，具有较强编程能力和良好的编程习惯；
4、有物理、化学相关知识背景优先；
5、若实习则一周保证至少4天的工作时间，实习周期不少于3个月。",2023-12-29,boss
机器学习工程师,北京-海淀,13k-15k·13薪,1-3年,本科,"深度学习
图像算法
Python
统计学
cv深度学习",逾智科技,培训/辅导机构,20-99人,"技能要求：
1、 本科及以上，熟练掌握python语言。
2、 机器学习、统计学、CV深度学习三种技能原理概念至少掌握两种，后期要求全部掌握 。
3、 良好的沟通和理解能力，能很好对原理进行解读、对操作进行讲解。
4、 会R语言、基本的。
5、1年北京工作经验；
工作职责：
1、 辅助编写课件，包括：调整课件格式、修改课件错误、公式或图表的改写。
2、课件剪辑，并修改错误，修正脚本。
3、 案例及数据的编写，包括：数据下载、数据生成（代码）、根据数据实验结果调整数据、案例编写。
4、 对平台功能进行黑盒测试，总结产品bug。
5、 开源模型或算法编写实验，验证一些功能，做简单白盒测试。
6、 解答学员、内部工作人员在操作和原理方面的问题。
7、后期承担课件制作、课程录制、直播等工作。
候选人需要目前在北京，可线下面试",2023-12-31,boss
