岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
高级nlp算法工程师,深圳-福田,30k-50k·15薪,经验不限,本科,PyTorch,上海智生道信息科技有限公司,"专业技术服务,翻译服务",100-299人,"职位描述
PyTorch
职责描述：
1、深入理解业务，将技术实现与业务场景联动，快速解决业务需求问题；
2、负责自然语言处理的相关工作，包括语料处理、文本分类、智能问答、知识图谱等；
3、跟踪NLP领域的前沿技术，复现和优化算法，并应用到实际业务。
任职要求：
1、人工智能、计算机、数学或相关专业
2、精通自然语言处理、图计算常见算法与模型（RNN、Seq2Seq、Bert、Transformer、GPT等），熟悉大模型prompt工程；
3、具备优秀的编码能力，扎实的数据结构和算法功底，懂得C/C++、Python等，熟练掌握TensorFlow或Pytorch框架下的模型开发；
4、参与或主导过NLP相关项目，对自然语言处理相关的分词、实体识别、语言模型、语义分析、知识图谱构建等有深入的实践经验；
5、有地产或智慧空间领域NLP相关经验优先，发表过CVPR/AAAI等国际一流会议论文者优先；
6、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情并有持续学习和自我进化的能力。",2024-12-13,智联
ai图像算法工程师,深圳-南山,10k-13k,1-3年,本科,"linux
Python
图像标注",上海兴岩信息科技有限公司,"互联网,IT服务,证券/期货",100-299人,"职位描述
linuxPython图像标注
特殊说明：
1、有项目管理背景或有前端开发经验。
2、学历：本科；专业：工业工程或项目管理背景。
3、年龄＜28
4、1月份入职
岗位职责：
1. 负责模型训练常规数据送标；针对模型算法同事需求，进行约车和专项数据的采集；
2. 负责各个专项数据集的日常跟进和统计，进行每日更新；
3. 将标注数据进行转换，满足算法同事的常规和特殊的算法需求；
4. 参与调试工具研发，提升问题分析效率；""
任职要求：
""1. 计算机或者相关专业，本科及以上学历，2-3年以上相关行业交付与运维相关经验；
2. 必备技能1：熟练使用Linux系统，熟练使用excel等数据统计工具，能独立完成测试问题的分析、归类和统计；
3. 必备技能2：熟悉C/C++编程，能够使用Shell/Python等语言编写自动化脚本，提升工作效率 ；
4. 思路清晰缜密，工作细致耐心，抗压能力强，有良好的沟通能力，善于分析和解决问题，有较强的团队协作精神；
5. 有主人翁意识和很强的责任心，具有可快速定位业务问题并制定有效解决方案的经验。""",2024-12-28,智联
AI算法高工/专家,深圳-南山,30k-50k·15薪,经验不限,硕士,,深圳市道通科技股份有限公司,"新能源汽车,船舶/航空/航天/火车制造,电子/半导体/集成电路,汽车4S店/经销商",1000-9999人,"职位描述
岗位职责:
1.负责新能源大数据分析算法开发、AI建模与产品应用；
2.配合产品经理进行需求分析和算法方案设计；
3. 负责历史运行数据的挖掘，实现充电效率提升、SOH的精度优化；
4. 负责新能源充电、用电负荷和电力交易价格预测，实现最优充电交易算法落地，并在实际项目中逐步落地应用；
任职要求:
1. 硕士及以上学历，计算机类、通信类、电气类、数学类，有数据挖掘经验
2. 熟练掌握Python/R/C++等语言，熟悉Hadoop/Spark/Hive等大数据开发
3. 熟练掌握各类回归预测模型，掌握一种以上机器学习与深度学习框架
4. 有AIoT&能源交易相关数据建模、机器学习、时序预测、运筹优化经验，了解电源、新能源充电基本原理优先",2024-12-28,智联
AI算法专家,深圳-南山,60k-100k·13薪,5-10年,本科,"视觉图像算法
视频算法
算法研究
PyTorch
TensorFlow
CNN
CNNX
ncnn
NPU
TPU",深圳新旭网络科技有限公司,"企业服务,互联网,企业服务,IT服务",100-299人,"职位描述
视觉图像算法视频算法算法研究PyTorchTensorFlowCNNCNNXncnnNPUTPU
岗位职责：
ARVR行业做AI算法的
1、负责ARVR场景下AI技术研发工作，包括手势识别、目标识别、人脸表情识别等；
2、负责模型在移动端的部署和优化，确保算法落地；
3、结合前沿技术不断提升AI技术能力，提升识别精度，加速技术量产落地；
任职要求：
ARVR行业做AI算法的
1、专业：计算机、通信、数学或相关专业；
2、工作经验：熟悉视觉AI技术，6年及以上开发经验；
3、能力要求：
- 具有优秀的学术研究能力，能够基于文献快速复现算法原型；
- 具有实际的工程部署经验，熟悉ONNX、NCNN等常见模型转换框架；
- 具有实际的模型优化经验，包括且不限于减少卷积核、剪枝、网络分解、权值共享、权重量化等
- 具备NPU、TPU、DSP等优化经验，熟悉高通平台部署优化经验者优先；
- 熟悉深度学习领域基础知识，熟悉主流的深度学习框架Pytorch、Tensorflow等；
- 具有一定的视觉领域知识，了解点云、分割、三角测量、深度检测等基本原理；",2024-12-28,智联
AI视觉感知融合算法,深圳-南山,23k-45k,3-5年,硕士,"机器视觉
图像算法
智能驾驶
C++
Python",深圳市塞防科技有限公司,"智能硬件,智能硬件",100-299人,"职位描述
机器视觉图像算法智能驾驶C++Python
岗位职责：
1.针对图像业务场景，设计AI分类、检测、跟踪等实现方案；
2.负责图像识别领域深度学习神经网络模型开发，包括样本数据清洗整理、神经网络框架搭建、模型调参训练及测试、神经网络训练过程优化、网络压缩加速、部署等；
3.跟踪最新人工智能技术和算法进展，负责公司人工智能技术的前瞻性研究。
任职要求：
1.硕士及以上学历，计算机、电子信息类、数学、自动化、人工智能等相关专业；
2.较强的编程能力，熟悉c/c++、python等；
3.熟悉tensorflow、pytorch、keras等至少一种深度学习框架；
4.有图像分类、目标检测、跟踪项目经验；
5.有嵌入式部署，如arm、android、fpga、dsp部署经验优先；
6.有pid控制、ISP经验优先；
7.学习能力强，具备较好逻辑思维和团队协作能力。",2024-12-29,智联
高级nlp算法工程师,深圳-南山,17k-20k,3-5年,本科,"NLP
Python",首聘(北京)科技有限公司,"企业服务,电子商务",1000-9999人,"职位描述
NLPPython
工作内容：
- 负责百度AI技术在行业场景的应用上落地，包括产品功能的方案设计与开发。
- 参与一定的NLP算法开发和应用；
任职要求：
- 计算机或计算机相关专业本科及以上学历，2年左右相关工作经验；
- 有较强的编码能力，熟练掌握Python，熟悉Linux环境开发；
- 有过pdf、word、excel等格式文档解析成熟项目经验者优先；
- 有丰富的字符串处理项目开发经验者优先；
- 具备优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；
- 具备良好的团队合作精神和沟通意识。",2024-12-30,智联
高级算法工程师,深圳-南山,35k-50k·15薪,经验不限,本科,"NLP
大模型
LLM
计算机视觉
CV
多模态",华世先达咨询(北京)有限公司,"人力资源服务,企业服务,人力资源服务",100-299人,"职位描述
NLP大模型LLM计算机视觉CV多模态
nlp/大模型/cv/多模态
岗位职责：
●负责故事的文案理解与生成领域相关任务，涵盖但不限于故事的理解，以及图像/视频生成等相关工作。
●负责模型与算法的设计、实现与维护等关键环节，与团队成员紧密协作，确保项目高质量按期交付。
●深入跟进新技术的评估与研究工作，针对光魔应用场景，建设领先文本理解和图片/视频生成能力，为业务落提供强大支持。
岗位要求：
●计算机科学、人工智能等相关领域。发表过深度学习相关的论文或专利优先。
●有深度学习的开发经验优先（NLP，CV或多模态），熟悉大语言模型或生成相关的开发和应用，如GPT、BERT、Diffusion等优先。
●熟练掌握Python编程语言和相关的NLP和CV库，如opencv、pyTorch、TensorFlow等。
●熟悉常见的NLP和CV算法和模型，如CNN、RNN、LSTM、BERT、GAN等。
●具备良好的沟通和团队合作能力，能够与不同背景的团队成员合作。
●具备良好的英语读写能力，能够阅读英文技术文档。",2024-12-21,智联
AI图像算法工程师,深圳-南山,30k-60k·16薪,3-5年,硕士,"感知融合
图像算法",深圳市塞防科技有限公司,"智能硬件,智能硬件",100-299人,"职位描述
感知融合图像算法
岗位职责： 1.针对图像业务场景，设计AI分类、检测、跟踪等实现方案； 2.负责图像识别领域深度学习神经网络模型开发，包括样本数据清洗整理、神经网络框架搭建、模型调参训练及测试、神经网络训练过程优化、网络压缩加速、部署等； 3.跟踪最新人工智能技术和算法进展，负责公司人工智能技术的前瞻性研究。 任职要求： 1.硕士及以上学历，计算机、电子信息类、数学、自动化、人工智能等相关专业； 2.较强的编程能力，熟悉c/c++、python等； 3.熟悉tensorflow、pytorch、keras等至少一种深度学习框架； 4.有图像分类、目标检测、跟踪项目经验； 5.有嵌入式部署，如arm、android、fpga、dsp部署经验优先； 6.有pid控制、ISP经验优先； 7.学习能力强，具备较好逻辑思维和团队协作能力。",2024-12-27,智联
AI算法工程师,深圳-光明,25k-50k,1-3年,硕士,"图像算法
机器人
C++
Python",劢微机器人科技(深圳)有限公司,"人工智能,人工智能",100-299人,"职位描述
图像算法机器人C++Python
岗位职责：
1、负责自然环境中的图像算法开发与工程化部署，为机器人在运动过程中提供感知信息。
任职要求：
1、必备C++工程能力，熟悉多线程，有linux使用经验，了解python。
2、图像基础与深度学习基础知识扎实，熟悉opencv，pytorch框架。
3、熟悉常用目标检测算法，如yolo系列、anchor free系列算法，熟悉目标跟踪。
4、了解深度相机与点云处理。
优先考虑：
1、数学基础扎实。
2、有无人叉车或AGV机器人等同行业工作经验优先；
3、发表过CVPR/ICRA/IROS/NIPS 等视觉和机器人领域会议文章优先；
4、有cuda编程基础，有算法优化经验优先;
5、有上百路视频流处理工作经验优先;
职位福利：五险一金、绩效奖金、员工旅游、节日福利、下午茶",2024-12-01,智联
AI算法工程师,深圳-南山,15k-25k,经验不限,本科,,北京创景咨询有限公司,"计算机软件,互联网",100-299人,"职位描述
岗位职责：
1.根据银行客户的交易行为，对客户价值进行挖掘，做到精准推销银行产品，以及提升银行个人客户价值的目的;
2.使用常见的深度学习开源框架构建、优化和维护分析模型;
3.定期负责或参与样本与基础数据的整理、筛选和清洗工作;
任职要求：
1.数学、统计学、计算机科学等相关专业,本科或硕士及以上学历;
2.熟悉数据结构相关知识;
3.熟悉基本的聚类和降维算法（如KMeans，PCA等），以及基本的分类模型（逻辑回归，SVM，决策树等）;
4.熟练掌握spark，hive等大数据计算框架
5.对神经网络与深度学习有一定研究和实践经验，熟悉CNN、RNN等网络结构;
6.能够熟练使用Python，C++，R或Matlab中一种或多种语言;
7.如使用过（包括但不限于）Theano，Tensorflow，Keras，Caffe等开源框架中的一种或多种则优先考虑;
8. 具备良好的学习能力，良好的英语读写能力，良好的沟通与表达能力;",2024-12-09,智联
