岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
ai算法工程师,成都-郫都,12k-22k·14薪,1-3年,大专,,南京翰华通信技术服务有限公司,"运营商/增值服务,网络/信息安全,通信/网络设备",500-999人,"职位描述
>>>岗位要求：
招聘 AI 算法专业人才，负责设计和开发机器学习、深度学习等相关算法的应用。该岗位的职责包括但不限于以下几点：
1、根据业务需求设计并实现高效稳定的数据处理流程；
2、对现有系统进行优化改进；
3、参与团队技术攻关及项目研发；
4、撰写高质量的技术文档并进行分享交流；
5、公办***本科及以上学历，计算机或数学类相关专业优先，专科需3年+经验；
6、熟练掌握至少一门编程语言（如Python/Java/C++等，以及常用的机器学习框架（TensorFlow/PyTorch/Keras等），熟练掌握常用操作系统如linxu等；
7、了解业界内AI的框架模型，若了解昇腾框架、华为AI算符、模型调优经验优先录用。
>>> 岗位职责：
1、负责协助运营商、政企客户进行AI模型开发、模型训练、底层模型迁移等
2、能接受长期出差，出差补贴单独发放300~550/天
3、需注意该岗位属于华为派遣员工
>>>福利待遇：
1、月薪12~22K，年终奖金1~3月工资，加班、高危操作等激励单独计算
2、带薪年假、节假日福利、年度体检、生日福利等
3、每年1次升岗调薪机会",2024-12-29,智联
AI算法工程師,成都-郫都,10k-20k·13薪,1-3年,本科,"机器学习算法
图像识别算法
Python
Shell
Caffe
PyTorch
TensorFlow
AI算法",富士康科技集团成都厂区,电子/半导体/集成电路,10000人以上,"职位描述
机器学习算法图像识别算法PythonShellCaffePyTorchTensorFlowAI算法
岗位职责：
专注于机器学习算法、AI云服务、图像识别算法研究及项目开发，算法模型的训练与调优等，应用于公司内产品缺陷检测的深度学习、设备预测性维护、智能制造的生成设计、能耗预测等。
岗位要求：
1. 有较强的工程能力，熟悉Linux开发环境，至少熟练使用Shell、C、C++、Python等至少一门语言；
2.有完整的算法调研-建模-数据预处理-实验-评价-上线项目实践经验；
3. 熟练掌握至少一种深度学习框架，包括Caffe、Pytorch、Tensorflow、Mxnet等神经网络计算框架;
4. 具有计算机视觉、算法工程相关（算法的嵌入式硬件平台移植、TensorRT加速等等）、训练平台相关的研发经验优先；
5. 具有强烈的工作责任心、有良好的沟通能力和团队合作精神、承压能力;
6.计算机、图像处理、模式识别及数学类相关专业，本科及以上学历，二年以上的AI开发经验，优秀应届生亦可投递。
职位福利：五险一金、定期体检、节日福利、绩效奖金、加班补助
职位亮点：世界500强名企，五险一金，5天8小时",2024-12-22,智联
深度学习算法工程师(CV方向),成都-武侯,19k-35k,经验不限,硕士,图像算法,成都东方盛行电子有限责任公司,"IT服务,计算机软件,电子/半导体/集成电路",100-299人,"职位描述
图像算法
岗位职责：
1. 负责图像、视频相关的基于深度学习的算法模型的调研、设计与开发
2. 负责对算法进行工程落地，采用压缩、加速等技术进行性能优化, 解决客户端部署性能问题
3. 跟踪前沿的深度学习算法，不断对算法进行升级优化
任职资格：
1、计算机科学、信号处理、图像识别、机器视觉等相关专业，硕士及以上学历
2、精通深度学习的基本原理，具备扎实的CV理论基础和相关技能
3、熟悉Python编程，能够熟练使用Tensorflow、Pytorch等至少一种深度学习框架
4、能快速阅读各类中英文文献，理解并实现算法
5、编程基础扎实，有良好的编程规范，熟练运用C++进行代码开发
6、在目标检测、动作识别、图像生成、多模态理解等领域有实际的项目经验者优先",2024-12-27,智联
高级算法工程师,成都-武侯,10k-20k,1-3年,本科,"C++
Python
Caffe
TensorFlow
人脸识别
图像识别",掌中全景,"互联网,运营商/增值服务,IT服务,人工智能",20-99人,"职位描述
C++PythonCaffeTensorFlow人脸识别图像识别
职位描述:
岗位职责：
1、负责相关产品的算法研发工作，包括OCR、计算机视觉、深度学习、传统图像等相关算法的研究与优化；
2、负责解决相关产品中的关键算法问题，包括算法调研、方案设计、训练、调优、封装、加速等
任职要求:
1. 计算机、数学、物理相关专业，本科及以上学历，有图像类等相关人工智能项目或科研经验；
2. 具有良好的工程能力，熟练掌握C/C++，Python等至少一种语言;
3. 有OCR、计算机视觉、深度学习、传统图像相关科研、实际产品化经历优先。
职位福利：五险一金、绩效奖金、加班补助、带薪年假、节日福利、周末双休、项目奖金",2024-12-27,智联
AI算法工程师,成都-双流,12k-24k,3-5年,本科,算法研究,成都中科微信息技术研究院有限公司,通信/网络设备,300-499人,"职位描述
算法研究
岗位职责;
1.负责将AI算法应用到雷达感知、电子侦察、干扰策略优化等领域；
2.负责数据标记、预处理、管理等工作；
3.负责编写开发过程中的相关文档；
4.根据部门工作安排，承担项目相关研发工作。
任职要求：
1、计算机科学与技术、通信工程、电子信息、自动化等相关专业，本科及以上学历；
2、有扎实的专业基础知识，熟悉深度学习、强化学习等算法；
3、具备雷达、电子对抗行业应用背景者优先；
4、具备良好的团队协作精神。
职位福利：五险一金、绩效奖金、带薪年假、弹性工作、加班补助、餐补、交通补助、年底双薪",2024-01-04,智联
人工智能算法实习生,成都-锦江,3k-5k,经验不限,大专,智能机器人,成都市智计全球科技有限责任公司,计算机软件,100-299人,"职位描述
智能机器人
职责描述：
1、负责电力市场相关业务数据的收集、预处理、分析、挖掘等工作；
2、负责时间序列预测，或图像目标检测，或智能问答等模型构建和应用实践分析；
3、负责电力市场交易、在线支付相关的文献调研、跟踪分析等工作，并参与相关研究报告撰写工作；
职位要求：
1、专科及以上学历，计算机软件、电力系统、电力市场等专业；
2、掌握数据分析、数据挖掘、机器学习等主流方法；
3、熟练使用Matlab、R、Python等语言；",2024-01-04,智联
电机驱动算法开发工程师,成都-金牛,15k-24k,3-5年,本科,,成都哈工驱动科技有限公司,"电子/半导体/集成电路,专业技术服务,电子设备制造",20-99人,"职位描述
职责描述：
1、伺服控制模块软件方案设计、控制算法建模、算法设计仿真；
2、控制模块算法编写、测试；
3、完成相应的设计文档、测试文档编写。
任职要求：
1、自动化、电力电子类相关专业，本科及以上学历；
2、熟悉电机结构、系统、及电机应用相关技术；
3、熟悉运动控制理论、精通电机控制算法，掌握电机的控制特性、功率特性和负载特性；
4、理论基础扎实，具有算法及系统建模能力；
5、精通电机控制算法（正弦（FOC）、方波控制方式）；
6、熟悉电机参数辨识、电流解耦、旋变解码等原理。",2024-01-04,智联
中高级算法工程师,成都-郫都,15k-20k·13薪,3-5年,本科,"C++
逻辑回归
通信雷达
信号处理
算法研究",成都众享天地网络科技有限公司,"计算机软件,IT服务",100-299人,"职位描述
C++逻辑回归通信雷达信号处理算法研究
主要工作： 负责查找算法原理、算法设计与实现（MATLAB）、算法测试方法设计，最终形成算法设计说明文档。
岗位职责：
1. 负责算法的设计，包括但不限于描述算法的流程设计、算法的性能设计等；
2. 负责算法设计相关文档拟制，包括但不限于基本原理、算法流程设计、算法性能设计、算法实现步骤等；
3.指导C++开发人员按照算法设计说明文档实施编码；
4. 根据算法使用场景、目的设计算法测试方案；
5. 能利用MATLAB验证算法正确性；
6. 领导安排的其他工作。
任职要求：
1. 本科及以上学历，数学、通信、电子类等相关专业；
2. 3年（中级）/5年（高级）以上IT软件类或jun gong行业算法类岗位工作经验；
3. 精通通信、雷达、电子对抗、红外、武器平台（卫星/导航等运动轨迹）等任意一种专业知识；
4. 熟练掌握MATLAB技术；
5. 具备良好的英文文献阅读和文档编写能力；
6. 具备良好的表达能力、沟通能力、团队合作与抗压精神。
职位福利：五险一金、年底双薪、绩效奖金、加班补助、餐补、带薪年假、节日福利、每年多次调薪",2024-01-04,智联
AI算法工程师,成都-武侯,20k-40k·13薪,1-3年,学历不限,"图像识别产品
人脸识别产品
Python
AI",成都易我科技开发有限公司,"计算机软件,互联网",100-299人,"职位描述
图像识别产品人脸识别产品PythonAI
职位描述：
1. 跟踪和深入探索 AIGC 方向研究前沿，负责多模态媒体内容的理解、编辑、生成相关新技术的应用落地和探索，解决面向内容生产场景的应用中的算法难点，对算法的竞争力负责；
2. 研究和应用音视频算法技术（ASR、TTS）或自然语言处理（NLP）和计算机视觉（CV）等相关技术，用于生成有趣、多样化且质量高的内容，如图像、文本和音视频等；
3. 识别学术界 / 业界最新研究和进展，参与学术会议和技术社区，并将其转化为实际项目的创新和改进；
4. 与团队成员合作，包括研究员、工程师和产品经理，共同推动人工智能技术在实际业务中的应用和落地。
职位要求
1. 专业为人工智能、计算机科学、数据科学或相关领域，在自然语言处理或计算机视觉等相关领域有深入的研究经验和扎实的理论基础；
2. 2年以上算法工作经验，熟悉常见的机器学习和深度学习算法，具备良好的编程能力，熟练使用 Python或其他相关编程语言；除了算法以外，需要胜任算法工程类的工作。
3. 具备扎实的数学基础，包括线性代数、概率论和统计学等，能够理解和应用相关数学模型和算法；
4. 优秀的分析、解决问题的能力，能够自我驱动，良好的团队合作精神和较强的沟通能力；
5. 对 AI 技术原理有浓厚兴趣者优先，有相关工程经验者优先。",2024-01-04,智联
软开/软测/Ai开发/Ai算法/集成验证/前端/后端工程师,成都-郫都,18k-35k,经验不限,本科,"C++
C
Java",外企德科,,无,"职位描述
C++CJava
岗位优势：
双休、全额六险一金、14-16薪、每年1-2次升职调薪机会、带薪年假、试用期不打折、一年后可转岗正编、有大佬导师带教、有适应期
岗位地域：
上海、南京、北京、深圳、杭州、南京、西安、成都、武汉、东莞
岗位类别：
Java、测试、C++、C、嵌入式操作系统、前端、安卓、iOS、大数据开发等
可匹配的项目：存储、云计算、人工智能、智能驾驶、音视频、实验室、芯片、BPIT等
工作时间：弹性打卡，周末双休，每天早上9点上班，12-2点午休2小时，提供免费夜宵，周三周五家庭日，月末最后一个周六上班双倍加班费。
通用岗位要求：
1、本科及以上学历，计算机、软件、通信等相关专业优先；
2、热爱编程，基础扎实，熟悉掌握但不限于C++/C/Python/java/JS/GO等编程语言中的一种或数种，有良好的编程习惯；
3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；
参考JD（部分）：
【软件开发】
1.掌握C/C++/Java/Python/Golang一种或多种编程语言，熟悉Linux开发环境，掌握常用数据结构、常用算法，了解软件工程、敏捷开发等知识；
2.工作认真细致，主动性强，有较高的独立工作能力，具有良好的沟通，协调及团队协作能力。
【Ai算法】
1. 熟悉基本机器学习、深度学习理论，掌握参数调优技巧；
2. 掌握常见机器学习算法，如逻辑回归，决策树，SVM等；
3. 有相关机器学习，深度学习项目开发经验。
【软测】
1. 熟练C/C++/python/java语言开发；熟悉一种以上脚本语言，shell、python等；
2. 能够独立承担测试策略设计、用例执行和自动化等工作，有自动化开发测试经验；
3. 良好的表达能力，钻研精神，注重团队协作。
【Ai技术开发】
1. 熟悉C/C++编程语言，熟悉一种以上的脚本语言，如python等，熟悉Linux相关知识，掌握常用的数据结构、算法以及多线程编程技术；
2. 有高性能计算、AI、大数据、容器等相关开发经验者优先；
3. 有硬盘、分布式集群、虚拟化技术、文件系统、存储等领域开发经验者优先。
【前端】
1.精通web前端技术，包括html5、css3、JavaScript等，熟悉es6～8语法。熟悉SVG/Canvas/WebGL等绘图协议优先；
2.熟悉模块化工程化开发，至少掌握一种mvvm框架，如vue，react等；
3.熟悉Ajax，Dom，xml，json，css等前端技术，有模块化开发经验者优先；
4.至少熟练使用Angular，Vue，React其中之一，了解其技术生态并深入其技术原理；
5.熟悉webpack等自动化构建工具。
【后端】
1．熟悉java语言及常用框架，如Spring Boot、MyBatis等，具有良好的编码规范和文档习惯；
2．熟练使用常用的开发工具，如Git、Maven、IDEA 等；
3．具有良好的沟通能力和团队协作精神，能够主动学习新技术和解决问题；
4．具备大型系统架构设计经验者优先。",2024-01-04,智联
