岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI手势算法工程师,北京-海淀,30k-60k·15薪,5-10年,硕士,"图像算法
PyTorch
TensorFlow",上海欣聘信息技术有限公司,人力资源服务,20-99人,"职位描述
图像算法PyTorchTensorFlow
职位描述
1、负责AI深度学习算法在AR/MR领域应用的研究和落地；
2、主导手势交互、空间感知等功能的技术研发和产品化；
3、推动AI算法在AR/MR领域上的前沿探索。
职位要求
1、计算机、AI、电子、自动化等相关专业硕士学历,5年以上经验；
2、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow等；
3、拥有丰富的深度学习算法研发或项目经验，有手势、人体追踪和识别相关经验者优先；
4、有XR相关领域算法研发和产品化经验者优先；
5、有发表过CV方向高质量会议或期刊论文者优先；
6、有AI竞赛优胜经验者优先。",2024-01-03,智联
NLP算法专家,北京-海淀,50k-100k·14薪,3-5年,硕士,"大模型
LLM
行业落地",百车宝,"互联网,计算机软件",100-299人,"职位描述
大模型LLM行业落地
岗位职责：
1.负责面向汽车后市场领域的文本语义理解、机器翻译、文本纠错、知识图谱、问答系统等工作；
2.研发及迭代问答系统、知识图谱、文本校对、机器翻译等技术；
3.跟进NLP领域的前沿技术，保证业务中算法先进性。
任职资格：
1、本科及以上学历， 对⾃然语⾔处理技术体系和应⽤场景有深刻理解；
2、了解并会应用最新业界趋势，如ChatGPT为代表的的GPT-3,GPT-3.5，GPT-4与davinci等，以及LaMda、Sparrow和InstructGPT；
3、有多轮对话项目经验，主持并构建多轮对话架构经验。
4、善于学习并利用主流API进行训练，认同参数至上和数据至上；
5、熟悉中文分词、实体识别、文本分类、机器翻译、文本生成等NLP技术
6、熟练掌握Python，有扎实的编码与实战能力；
7、责任心强，有较强的自驱力，善于利用业界优质模型，从0到1推动业务发展，以及较强的沟通协作能力。",2024-12-22,智联
AI视觉算法工程师,北京-海淀,20k-40k,1-3年,硕士,"视觉图像算法
OpenCV
Python
C/C++
工业机器人
智能机器人",北京京城机电控股有限责任公司,"电气机械/电力设备,仪器仪表制造",1000-9999人,"职位描述
视觉图像算法OpenCVPythonC/C++工业机器人智能机器人
职位描述：
1.负责 2D/3D 视觉算法的设计、研发、测试与部署，包括但不限于目标检测、跟踪、分割等算法研发
2.图像预处理及后处理算法的研发，包括去噪、分割、特征提取、融合、重建等
任职要求：
1. 硕士以上学历
2. 精通 C++, Python 编程
3. 熟练使用 OpenCV 、HalconLab-view、Python等机器视觉开发包
4. 有图像分割、立体视觉标定、三维重建、相机标定等领域工作经验者优先
5. 熟悉 Linux 开发环境，具备ROS、 QT 开发经验者优先
6. 有模式识别、图像匹配、特征提取以及其他常用的机器学习、深度学习算法的研发及使用经验，数学功底扎实
7. 熟悉图像处理常用算法，对目标检测、图像分类、实例分割、目标跟踪等算法有深入理解",2024-01-03,智联
AI算法工程师,北京-朝阳,15k-25k,3-5年,本科,"机器学习
图像算法",北京腾信软创科技股份有限公司,"IT服务,计算机软件,互联网,IT服务",1000-9999人,"职位描述
机器学习图像算法
1、熟练掌握 TensorFlow，pyTorch，Caffe，HTS 等社区开源工具中的一种及以上;熟练使用python机器学习包;
2、对常用的机器学习/深度学习算法有深入理解，例如:LR/GMM/SVM/CRF/MaxEnt/HMM/NN 等;熟练掌握各类常见数据机器学习算法思想，可独立完成常见算法的实现;
3、熟悉 linux 开发环境，掌握至少一门编程语言，如 C++、Python 等;
4、有NLP 或图像领域的工作或研究经验，搭建过实际线上系统者优先;
5、表达能力强，乐观向上，自我驱动力强，具备敏锐的洞察力和良好的抗压能力。",2024-01-03,智联
AI算法工程师,北京-海淀,25k-40k,5-10年,硕士,"图像处理
图像增强
图像分类
图像匹配
图像检测识别
行为识别
视觉定位
视觉标定
图像跟踪
图形识别
虹膜识别",智联猎头,"互联网,人力资源服务",1000-9999人,"职位描述
图像处理图像增强图像分类图像匹配图像检测识别行为识别视觉定位视觉标定图像跟踪图形识别虹膜识别
岗位职责：
1、负责深度学习、计算机视觉和视频分析的算法研发应用以及性能优化，包括但不限于目标检测、图像分类、行为分析、追踪与识别等；
2、制定并实施训练数据集的采集、标注计划，模型训练及测试计划；
3、负责相关算法的核心代码实现，优化模型和算法，与服务器后端工程师协调工作。
4、独立完成从0到1的AI模型训练。
任职要求：
1、硕士研究生以上学历，博士最优，自动化、计算机科学、模式识别、图像处理、多媒体技术等专业方向；
2、熟悉图像处理、模式识别算法，熟悉GPU、OpenCV等图像处理平台；
3、熟悉深度学习主流框架，熟练应用Caffe, TensorFlow或Torch等至少一种框架，具备相关算法开发与应用经验；
4、精通C/C++/Python等编程语言,有丰富的Linux开发经验；
5、积极主动、性格开朗，有良好沟通与团队协作能力，乐于接受挑战；
6、熟练英文读写。",2024-12-23,智联
高级NLP算法工程师,北京-海淀,25k-50k·16薪,经验不限,本科,"Python
舆情监控
主题模型
决策树
逻辑回归
PyTorch
情感分析
文本分析
句法分析
舆情分析
搜索引擎",浪潮集团,,无,"职位描述
Python舆情监控主题模型决策树逻辑回归PyTorch情感分析文本分析句法分析舆情分析搜索引擎
工作职责:
1、负责 NLP 相关底层技术和平台的研发与实现；
2、运用先进的自然语言处理及机器学习技术, 研发特定场景下文本标签、信息抽取，问答系统，任务型聊天机器人等产品；
任职资格：
1、计算机、数学、统计学等相关专业，硕士以上学历,至少有一年以上的工作经验。
2、 精通Java、C++/Python中至少一门编程语言，有扎实的编程能力，至少精通一种深度学习框架，Tensorflow、Pytorch 等。
3、有2年以上NLP相关工作经验，有预训练（如BERT、GPT）、超大规模数据和大模型训练与落地相关经验，包括但不限于文本分类/聚类、实体识别、关键词抽取、情感分析、语言模型、自动摘要、知识推理等；
4、具备工程架构能力， 参与过大规模机器学习算法的架构设计与算法优化工作者优先；
5、有强烈的责任心和团队精神，善于沟通，自驱力强，主动完成目标。
职位福利：带薪年假、定期体检、节日福利、餐补、五险一金、绩效奖金、定期团建、年底双薪",2024-01-03,智联
AI算法工程师,北京-海淀,25k-40k,经验不限,本科,,南方新华,,无,"职位描述
岗位职责及主要工作描述
负责视觉类算法的部署优化，将相关算法进行工程化落地实现。
负责视觉相关的算法在嵌入式设备（NPU、GPU等AI芯片）上的轻量化与部署；
负责业务的视觉感知算法的研发和迭代；
负责真实业务场景的问题分析、跟踪及解决。
专业技能要求
熟练使用C/C++、CUDA、Python，有良好的数据结构和算法基础，熟悉Linux开发环境；
掌握AI算法加速、量化、剪枝，模型搜索相关的技术及工具链；
具有深度学习算法模型量化移植和应用落地经验，具备独立进行算法应用问题排查及定位能力；
有Jetson GPU、Atlas等相关芯片移植优化经验者优先；
良好的团队合作，沟通和协作能力",2024-01-03,智联
AI算法工程师,北京-海淀,13k-18k·13薪,1年以下,硕士,"深度学习算法
数据挖掘",北京神舟航天软件技术股份有限公司,"计算机软件,IT服务,计算机硬件",1000-9999人,"职位描述
深度学习算法数据挖掘
本次招聘面向2024年毕业的应届生，要求如下：
（1）扎实的概率统计等基础知识，掌握数据挖掘（机器学习）或者深度学习基础知识；
（2）数学专业或计算机相关专业，数学专业优先考虑；
（3）有机器学习、深度学习等实习经历优先，最好掌握编程语言，如Python、Java或者C++等一种；
工作职责：参与公司AI产品或大数据治理产品设计研发，或相关项目开发。
欢迎2025届学生实习，实习期至少3个月，每周4-5天。",2024-01-03,智联
AI算法工程师,北京-顺义,20k-35k,3-5年,本科,"机器人算法
算法研究
PyTorch
C++
C语言
AI算法",华泰诺安,"仪器仪表制造,通信/网络设备",100-299人,"职位描述
机器人算法算法研究PyTorchC++C语言AI算法
职位描述：
1. 负责物质分析仪器产品的人工智能算法设计与实现，并根据产品硬件性能调试实现特定检测功能，并对实验数据进行分析总结；
2. 跟踪市场及用户对产品的需求变化，扩展产品的应用领域，对产品算法模型进行持续改进，推动应用落实，满足客户要求；
3. 对相关领域的国内外论文、开源代码、算法框架等进行调研、跟踪学习，提出产品算法开发规划建议，迭代已有算法。
任职资格：
1. 化学、物理学、数学、计算机科学、仪器科学及相关专业统招硕士及以上学历，本科毕业需3年以上相关领域工作经验；
2. 有良好的数学基础、数据结构认识、算法设计和编程能力，熟练掌握python和对应AI框架的使用，或者掌握具有相同功能的其他软件及框架；
3. 掌握数据挖掘基本算法，了解时序数据特点，包括有监督和无监督时序数据，能从中挖掘信息，可视化展示挖掘结果；
4. 具有跨专业学历能力和兴趣，能够独立调研国内外专利、文献，并进行归纳、学习、总结，能从多角度处理实际算法问题；
5. 掌握以下至少算法：经典机器学习算法（特征工程、树学习、多变量回归、分类问题、聚类方法等）、深度学习方法（CNN、RNN、GAN、Transfer learning等），有工程化应用经验者优先；
6. 诚实守信，有较强的分析问题解决问题能力，有良好的团队合作意识。",2024-12-27,智联
AI算法工程师,北京-通州,13k-25k,经验不限,硕士,"PyTorch
CNN
RNN
GAN
DNN
Transformer",北京悦康科创医药科技股份有限公司,"医药制造,卫生服务",1000-9999人,"职位描述
PyTorchCNNRNNGANDNNTransformer
岗位职责：
1.负责AI制药领域深度学习模型的训练、测试。
2.负责算法相关数据的整理、清洗。
3.跟进国内外最新AIDD算法，对已有算法进行比较、迭代更新。
4.完成上级领导交办的其他工作。
任职要求：
1.生物信息学、生物学、计算机相关专业的硕士及以上学历。
2.有扎实的深度学习算法基础、编程能力，掌握常见深度学习算法, 包括但不限于：CNN、RNN、Transformer、GPT、Bert、GAN、GNN等。
3.精通Python及PyTorch深度学习框架。
4.具有AIDD经验优先。
5.拥有良好英文文献查阅能力。",2024-01-03,智联
