岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
高级AI算法工程师（中国联通网络AI中心）,上海-长宁,薪资面议,5-10年,本科,"机器人算法
大数据算法
机器学习",中国联通上海分公司,"运营商/增值服务,互联网,计算机软件,计算机硬件",1000-9999人,"职位描述
机器人算法大数据算法机器学习
1、了解和熟悉多种深度学习训练平台的优缺点。能根据所需的AI业务场景制定、设计对应的算法，并持续优化直至落地达成业务目标。
2、对团队算法开发过程中遇到的困难组织技术攻关直至彻底解决。
3、对AI领域未来的技术选型能提出前瞻和建设性的意见。
任职要求
1、 本科及以上学历。
2、 5年及以上开发经验，其中至少3年及以上算法与人工智能开发经验。
3、 精通机器学习各种算法，包括聚类、分类、推荐、回归等算法。
4、 熟悉Keras，PyTorch或TensorFlow等常用深度学习框架。
5、 熟悉Linux，sql，熟练使用Python、Scala、R中一种或多种语言，有Hadoop、Spark、MapReduce经验优先。
6、 对数据敏感，分析数据，抽象问题，能够把大数据和人工智能分析的结果能够应用到实际通信业务场景。
7、 良好的团队合作精神，能主动与他人协同完成工作。有通信、电信行业经验者优先。
职位福利：通讯补助、带薪年假、补充医疗保险",2024-01-11,智联
算法工程师,上海-奉贤,20k-40k·13薪,1-3年,本科,C++,上海维宏智能技术有限公司,"计算机硬件,计算机软件,电子/半导体/集成电路",500-999人,"职位描述
C++
岗位职责：
1. 配合产品需求，负责运动控制算法平台产品的研发和维护工作，保证输出产品满足需求、性能要求，符合质量目标；
2. 进行运动控制算法研究与改进，保持产品的核心竞争力；
3. 参与并支持产品线项目，为其提供算法方面的支持。
任职资格：
1. 思维逻辑清晰，具备良好的计算能力，包括手动计算和应用一些辅助软件计算的能力，对数值计算比较擅长，可以完成一定场景的数学模型的建立；
2. 具备扎实的数学基础，熟悉控制原理相关知识，对运动控制算法有一定的了解；
3. 熟悉C/C++语言，对算法设计/数据结构有理解，至少熟练应用一种数学或统计软件进行数据分析工作；
4. 计算机、软件工程、自动化、数理等相关专业本科及以上学历，有数学建模经验者优先。",2024-01-11,智联
AI图像算法工程师,上海-宝山,11k-18k,1-3年,大专,"图像算法
Python
OpenCV
目标检测",上海宝掣科技有限公司,"计算机软件,IT服务,计算机硬件,人工智能",20-99人,"职位描述
图像算法PythonOpenCV目标检测
技能要求：
1、熟练掌握Python，有良好的编程能力，算法设计能力，模型调优能力；
2、熟练掌握使用OpenCV库，熟悉常用目标检测算法，人脸识别识别算法yolo目标检测网络等其他深度学习算法；
3、熟练使用至少一种深度学习框架，如Tensorflow、Pytorch等，深度学习图像处理基础理论知识 ；
4、有姿态动作识别算法项目经验、熟悉OpenPose、HRNet等算法项目落地；
5、有视频流图像处理、工业视频监测、快速目标检测项目经验者优先。
职位福利：五险一金、绩效奖金、交通补助、餐补、弹性工作、通讯补助、周末双休、高温补贴
职位亮点：五险一金、项目奖金、车补、餐补、电话补贴",2024-12-18,智联
算法工程师-NLP方向,上海-浦东,20k-35k·15薪,3-5年,硕士,"文本分析
序列标注
实体识别
词法分析
语义分析
文本挖掘",平安国际融资租赁有限公司,无,无,"职位描述
文本分析序列标注实体识别词法分析语义分析文本挖掘
工作职责：
1、负责智能客服、信息结构化提取、智能面试、智能合同、知识图谱、舆情分析等任务。
2、负责大规模文本信息挖掘和抽取，知识图谱构建及语义理解算法，与LLM结合等任务。
3、跟进NLP领域前沿技术，对现有产品和技术方案进行持续改进，同时参与新产品研发工作；
任职要求：
1、具有数学、应用数学、计算机科学、机器学习、人工智能等专业硕士以上学历。
2、3年以上NLP模型设计和实现经验。
3、有以下自然语言处理经验优先，包括但不限于：问答系统、语音识别、舆情分析、知识图 谱、实体识别、长文本语义理解、自动翻译、主题检测、文本生成等。
4、精通一种以上深度学习开源框架，如TensorFlow、PyTorch、MXnet、Keras等，能灵活地运用框架解决问题。扎实的工程实现能力，具备较强的工程能力和代码能力，有过深度学习模型落地并取得实效的工作经验。
5、踏实认真，具备较强的团队协作能力，具备较强的分析解决问题能力，沟通表达能力。
6、学习能力强，对大模型等新技术有强烈求知欲和探索能力，对业界新成果有高敏感度。",2024-12-27,智联
MR高级AI算法工程师,上海-静安,25k-50k,3-5年,硕士,MR,风语筑,"装饰装修,会议/展览,文化艺术/娱乐,工程技术与设计服务",1000-9999人,"职位描述
MR
一、岗位职责
1. 负责MR产品的AI算法研发，包括深度学习、机器学习、自然语言处理等相关领域；
2. 对现有算法进行优化和改进，提高算法性能和效果；
3. 负责VR/AR/MR领域手势相关新技术研发与落地；
4. 与产品经理、测试团队等紧密合作，确保AI算法与产品需求相匹配，提高产品的用户体验；
5. 关注行业动态，了解最新的AI算法和研究成果，并将其应用到实际工作中。
二、任职要求
1. 学历及专业：硕士及以上学历，计算机科学、人工智能、数学等相关专业优先；
2. 工作经验：3年以上AI算法研发经验，有成功案例者优先；
3. 熟悉深度学习、机器学习、自然语言处理等相关领域的基本原理和技术；
4. 熟练掌握至少一种深度学习框架，如TensorFlow、PyTorch等；
5. 具备优秀的算法设计、优化和实现能力；
6. 具备良好的团队协作和沟通能力；
7. 具备高度的责任心和敬业精神。",2024-12-19,智联
机器学习算法,上海-虹口,15k-18k,1-3年,大专,,大连斯锐信息技术有限公司,"计算机软件,互联网,IT服务",1000-9999人,"职位描述
根据客户规则规范，调整代码逻辑和结构，包括代码以及相关的说明，以优化生成的文本满足客户期望。
· 运用扎实的语言知识和经验，解决生成代码中出现的问题，并对代码进行调优，确保代码的顺利运行。
· 对团队内的其他成员修改的代码和说明做二次的检查，保证高质量的交付，达到交付指标和要求。
· 组织内部培训、知识分享和交流活动，协助团队成员共同提升技术水平。
· 根据项目需求，总结经验并制定最佳实践，推动团队的技术积累和团队发展。",2024-01-03,智联
软开/软测/Ai技术开发/AI算法工程师,上海-浦东,18k-35k·14薪,经验不限,本科,,外企德科,无,无,"职位描述
岗位优势：
双休、全额六险一金、14-16薪、每年1-2次升职调薪机会、带薪年假、试用期不打折、一年后可转岗正编、有大佬导师带教、有适应期
岗位地域：
上海、南京、北京、深圳、杭州、南京、西安、成都、武汉、东莞
岗位类别：
Java、测试、C++、C、嵌入式操作系统、前端、安卓、iOS、大数据开发等
可匹配的项目：存储、云计算、人工智能、智能驾驶、音视频、实验室、芯片、BPIT等
工作时间：弹性打卡，周末双休，每天早上9点上班，12-2点午休2小时，提供免费夜宵，周三周五家庭日，月末最后一个周六上班双倍加班费。
通用岗位要求：
1、本科及以上学历，计算机、软件、通信等相关专业优先；
2、热爱编程，基础扎实，熟悉掌握但不限于C++/C/Python/java/JS/GO等编程语言中的一种或数种，有良好的编程习惯；
3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；",2024-01-12,智联
AI算法专家,上海-浦东,薪资面议,10年以上,本科,,无,无,无,"职位描述
1. 参与深度学习 、机器学习的研究项目，推动自研AI计算框架在各领域的落地，包括图像、语音、自然语言处理、科学计算等领域
2. 实现和探索前沿的机器学习/深度学习算法，提升自研AI计算框架的前瞻性，并丰富框架的应用案例
岗位要求：
1. 熟悉MindSpore/PyTorch/TensorFlow等至少一种深度学习框架，具备深度学习框架的开发经验者优先；
2. 熟悉强化学习、小样本学习、在线学习、联邦学习、深度概率学习、图神经网络等技术者优先
3. 熟悉常用的AI算法，并具备相关落地经验",2024-01-12,智联
开发工程师（AI算法模型研发-校园招聘）,上海-浦东,10k-12k·15薪,经验不限,硕士,算法研究,上海信息安全技术支持中心有限公司,检测/认证,100-299人,"职位描述
算法研究
1. 岗位职责：
(1) 负责自然语言理解、图像识别等算法在网络安全领域的落地和实现，包括样本清洗和标注、代码开发和效果优化；
(2) 负责LLM大模型安全理论研究，探索大模型在价值观、隐私保护、伦理道德等方面的评价方法和体系；
(3) 负责跟踪人工智能学术和工业界的最前沿进展，并运用到网络安全的具体场景。
2. 任职资格：
(1) 学历：研究生及以上学历；
(2) 专业：计算机、电子信息、数学等理工科专业；
(3) 具备扎实的数学基础，对机器学习领域中2到3种算法的数学原理有深入了解和实际运用经验；
(4) 熟悉python、C++、Java语言中的至少一种，熟悉pytorch、tensorrt等机器学习框架中的至少一种，了解常见的数据结构；
(5) 以第一作者发表过CCF C类以上论文，或者在大学生数学建模、阿里天池、kaggle等比赛中获得优秀成绩，或有知名开源项目维护经验者优先；
(6) 中共党员优先。",2024-01-13,智联
资深算法/算法专家,上海-杨浦,25k-35k·15薪,5-10年,本科,大型模型研究,国泰财产保险有限责任公司,保险,500-999人,"职位描述
大型模型研究
岗位职责:
工作职责：
1、分析研究公司及行业数据，通过算法技术探索和实现保险场景下的模型与算法应用，特别是在精算、两核风控、量化投资等领域，定期分析业务数据，不断迭代策略与模型，与工程研发团队合作，推进项目落地；
2、承担AI大模型的研究与应用，探索大语言模型相关的技术，包括大模型市场调研与选型，prompt设计，模型fine-tuning，模型蒸馏，分布式训练等，推动与探索大模型在保险业务场景的应用与落地；
3、基于模型fine-tuning，从训练数据的获取、整理、训练与效果验证等全流程的设计并推动产品化落地；
任职要求:
岗位要求：
1、本科及以上学历，数学、统计、计算机等专业；有大模型研究或相关经验者优先；
2、五年以上互联网或金融行业实践经验；有金融风控、或保险精算建模项目经验者优先；
3、扎实的理论和算法基础，能独立完成从数据处理、特征工程、算法实现的全套流程；
4、熟悉主流机器学习/深度学习相关算法及原理；
5、熟练掌握python，掌握java为佳；
6、对新技术充满热情、有创新意识、良好的业务sense、自我驱动，有跨领域团队协作的经验和能力；",2024-01-12,智联
