岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
图像算法工程师,北京,15-28K·13薪,1-3年,本科,"C/C++
机器学习
深度学习
目标检测
OCR",某大型计算机软件公司,计算机软件,100-499人,"岗位描述：
1、负责图像算法在商业产品上的应用，对图像中的文字进行版面分析、识别及后处理；
2、从事图像处理、机器学习相关的基础算法和模型的研发，包括图像的基本处理，目标检测，图片分类，特征提取等；
3、针对产品实际市场需求，及时主动对产品进行升级；
岗位要求：
1、本科以上学历，1年以上的图像处理工作经验，有扎实的图像处理基础；1年以上机器学习工作经验，对图像分类，特征提取，目标检测等有深刻理解；
2、精通C++、Python有跨平台的开发经验优先；
3、有过图像识别经验的优先；
4、掌握Tensorflow、caffe等深度学习框架的优先；
5、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神，责任心强。",更新于：2024-02-21
图像算法工程师-懂车帝,北京·朝阳区·西坝河,30-60K·15薪,经验不限,本科,"深度学习
机器学习
目标检测
图像生成
C/C++
Python
图像处理库（OpenCV等）",字节跳动,互联网,10000人以上,"职位描述
1、负责计算机视觉和深度学习等相关算法的研发和实现，包括图像分割、定位检测、图像识别、细粒度分类等； 2、负责汽车领域相关实体（汽车外观、内饰、零部件等）的识别； 3、负责图像/视频算法方向的创新探索和研发落地，不断优化用户体验。
职位要求
1、计算机或者相关专业，扎实的C/C++/Python开发功底，熟悉OpenCV、Matlab等开发工具； 2、在计算机视觉某个领域有较深入的研究，包括但不限于：图像分类和识别、图像分割、目标检测、手机端图像处理、视频实时处理； 3、熟悉CNN、RNN、GAN等深度学习算法原理； 4、熟练掌握C/C++和一门脚本语言编程(如Shell, Python等），熟悉TensorFlow、Caffe、MXNet等主流深度学习框架中的一种或多种； 5、具备团队精神，善于沟通协作，能承受一定工作压力。",更新于：2024-02-21
图像算法工程师-无责15K-双休,北京·昌平区·沙河,15-18K,1-3年,本科,"C/C++
图像处理库（OpenCV等）
Python
优秀开源项目经历
国内院校优先
不限
深度学习
图像搜索
OCR
图像生成
图像识别经验
C++语言",上海花荧网络技术,电子商务,,"薪资福利：无责13K-18K +五险一金+带薪年假+法定节假日
作息时间：早九晚六双休
岗位职责：
1、负责图像算法在商业产品上的应用，对图像中的文字进行版面分析、识别及后处理；
2、从事图像处理、机器学习相关的基础算法和模型的研发，包括图像的基本处理，目标检测，图片分类，特征提取等；
3、针对产品实际市场需求，及时主动对产品进行升级；
任职要求：
1、本科以上学历，1年以上的图像处理工作经验，有扎实的图像处理基础；1年以上机器学习工作经验，对图像分类，特征提取，目标检测等有深刻理解；
2、精通C++、Python有跨平台的开发经验优先；
3、有过图像识别经验的优先；
4、掌握Tensorflow、caffe等深度学习框架的优先；
5、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神，责任心强。",更新于：2024-02-21
图像算法工程师【No.003】,北京,15-25K·14薪,1-3年,本科,"C/C++
Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
图像识别经验",UMU,企业服务,100-499人,"工作职责：
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职资格：
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",更新于：2024-02-21
图像算法工程师,北京,20-40K·16薪,1-3年,本科,"图像处理库（OpenCV等）
机器学习
深度学习
图像生成
图像搜索
优秀开源项目经历",某电子公司,电子/半导体/集成电路,20-99人,"工作职责：
1、负责图像处理算法的方案、研发和实现，软件开发和部署；
2、进行相关的程序实现和数据分析；
任职要求：
1、硕士及以上学历，数学、计算机等相关专业，具备扎实的数学基础和数据处理经验；
2、良好的算法研究分析能力，能快速理解分析业界论文；
3、对理解数学模型的现实物理对应有浓厚的兴趣；
4、责任心强，善于学习新事物，有较强的分析问题和解决问题的能力。",更新于：2024-02-21
图像算法,北京·海淀区·上地,16-30K·14薪,经验不限,本科,"C/C++
Java
图像识别经验",华为,计算机软件,10000人以上,"【工作职责】
1、负责智能汽车车载AR-HUD、智能大灯、桌面显示等新产品的图像算法开发和实现，在产品上使用图像处理、图像识别、机器学习、并行计算等技术，有GPU、OpenGL、OpenCL、性能优化项目经验优先；
2、探索与分析AR显示渲染与算法方案，支撑3D应用开发。
【任职要求】
业务技能要求：
1、熟悉Linux、安卓或鸿蒙系统图形图像显示渲染移植和开发，能独立完成图像算法框架设计、实现，具备相关算法项目成功经验优先；
2、具备良好的学习能力，分析解决问题能力，具备高度的责任心和团队合作精神；
3、熟悉C/C++/JAVA/Python等主流软件开发语言之一。
专业知识要求：
图像识别、图像处理、机器学习、并行计算
熟悉C/C++/JAVA/Python/OpenCL/OpenGL任一主流开发语言",更新于：2024-02-21
图像算法工程师,北京·西城区·动物园,18-35K,1-3年,本科,"图像识别经验
OCR识别经验",金榜苑,互联网,20-99人,"基本要求：
1、统招本科学历及以上
2、工作年限2年及以上
3、有团队意识，注重团队合作
4、工作态度积极向上，乐于助人
技术要求：
1、学习能力强，逻辑清晰，工作认真仔细，编码符合规范
2、熟练掌握Python语法、web开发等相关知识
4、熟练使用panda，numpy等数据分析处理工具
5、熟练使用mysql数据库相关sql语法
6、对深度学习图像识别算法及图像处理感兴趣
岗位职责：
1、负责现有项目的开发、维护及优化；
2、对上级安排的工作积极主动完成；
3、能够独立定位问题原因及应急处理
4、协助处理图片数据的标注及模型的训练",更新于：2024-02-21
图像算法工程师,北京·朝阳区·将台路,20-35K·14薪,3-5年,本科,"Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验
智能驾驶
语音/图像识别
C/C++
深度学习
图像算法
算法工程化经验
车辆
视觉感知
摄像头",裕峻汽车研究院,汽车零部件,,"1.熟练掌握python语言，能阅读和使用C++/C语言;
2.熟悉一个或多个深度学习框架，有tensorflow/pytorch的使用经验;
3.有智能驾驶或机器人项目研发经历，或做过智能驾驶视觉感知Lidar感知，预测等算法模型的研发工作及其他AI模型训练优化工作;
4.良好的团队协作能力，善于表达、沟通，责任心强。
任职资格:
1、本科及以上学历，计算机、电子信息、软件工程、数学等相关专业；
2、有扎实代码能力，熟悉掌握C/C++/Python等至少一门编程语言；
3、具备较强的数学功底与算法理论研究能力，精通数字图像处理、计算机视觉相关知识；
4、具备良好的团队合作、积极主动沟通意识，对攻克疑难问题有浓厚兴趣；
5、有2年以上图像处理和增强方面的独立研发能力及项目经验者优先；",更新于：2024-02-21
图像算法,北京·顺义区·光明,20-28K,1-3年,本科,"人像算法
OCR
图像搜索
图像处理库（OpenCV等）
参加算法相关竞赛/获奖
模型加速/性能优化
算法
openCV
ocr",法本信息,互联网,1000-9999人,"1、岗位职责
1.结合OCR领域的算法模型，来针对不同业务场景提供可落地实施部署的技术解决方案
2.负责项目算法框架的开发，以及金融领域特定场景下的通用建模模型抽象沉淀；
3.负责算法模型调优及项目的部署实施，与项目组紧密合作，依据项目上线计划，高效推进项目算法研发工作；
4.负责项目资源的协调与组织，并与项目各方进行良好沟通，确保项目团队各干系人协同工作；
5.协助进行项目初期的需求拆解，技术架构设计。
2、任职要求
1.计算机、人工智能、统计学、大数据、自动化等专业，本科（一本）及以上学历，相关专业研究生学历优先；
2.2年以上相关工作经验，掌握CV算法等相关的基础知识，有过DBNET CRNN等算法的实践或研究经验，面向具体的金融场景解决组合优化问题项目经验者优先；
3.熟悉Linux系统、数据结构、计算机网络，熟练使用Python、C++、shell编程语言等其中一种，熟练使用Paddle/PyTorch等至少一种深度学习框架；
4.算法coding和工程化部署能力强，熟悉FastAPI、Flask等服务工程框架，了解Kubernetes、Docker的使用，有工程化基础，能对模型、算法及场景进行抽象和标准化，具备代码封装能力；
5.思路清晰，有较强的沟通、组织协调和问题解决能力，能够胜任项目需求拆解细化并实施人员优先。",更新于：2024-02-21
图像算法工程师,北京,30-60K·15薪,经验不限,本科,"C/C++
深度学习
目标检测
模型加速/性能优化
参加算法相关竞赛/获奖
Pytorch
色彩增强
超分辨率",某知名互联网公司,互联网,1000-9999人,"图像算法工程师
工作职责:
负责算法的研发和实现，包括但不限于：超分辨率、对比度增强、色彩增强、语义分割。
任职资格:
1.模式识别、计算机、电子等相关专业，硕士及以上学历；
2.有扎实的图像处理、机器学习等相关知识，熟练掌握至少一种主流深度学习框架(Pytorch/TensorFlow等)，且有丰富的实践经验；
3.具备良好的责任心、较强的学习能力、优秀的团队沟通与协作能力。",更新于：2024-02-21
