岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
aigc算法工程师（cv/nlp）,北京,20-30K·14薪,1-3年,本科,"C/C++
OpenCV",某游戏公司,游戏,0-20人,"岗位需求
算法工程师
岗位职责
探索[AI+游戏]的产品方向和AIGC在3D游戏资产领域工业管线的设计开发。
将深度学习技术应用于可扩展的3D内容创建，协助模型调优，数据集工程，工具链开发。
构建工具和流水线抽象，设计和开发从模型到游戏内容生产的基础设施和工具
岗位要求
我们欢迎对机器学习，计算机视觉或NLP相关有研究兴趣和想法的同学。
优秀的数理基础，较强动手能力，良好的沟通能力和团队合作能力。
有深度学习框架(如Pytorch，conda)或CUDA编程能力优先，有生成模型(Generative Model)研究背景优先(如diffusion, Nerf, Magic3D)",更新于：2024-02-29
数字人算法工程师,北京,40-70K·15薪,经验不限,本科,图像算法,某500强上市公司,互联网,1000-9999人,"职位描述：
1. 负责数字人相关算法前沿技术研发，包括但不限于数字人动画生成及驱动（动作、表情、口型），实现千人千面的数字人建模与驱动
2. 负责数字人算法的实现和优化，保证算法的高效性和稳定性
3. 参与数字人产品的技术方案设计，并且和上下游紧密配合，推动技术落地
职位要求：
1. 扎实的计算机视觉基础，独立分析和解决问题的能力，良好的沟通能力
2. 熟悉数字人领域的人脸/人体3D重建、表情/动作驱动、口型生成以及GAN/Diffusion Model等生成式算法
3. 较强的工程实现能力，精通PyTorch/Tensorflow等深度学习架构之一
4. 较好的相关相关文献阅读及理解能力，在SIGGRAPH/CVPR/ICCV/ECCV/NeurIPS/TPAMI等发表论文者优先，具有2D、2.5D、3D数字人算法开发经验，具备量产经验者优先
5. 对于新产品/新技术有着浓厚的兴趣，热爱创新",更新于：2024-02-29
ai私教数字人工程师（健身方向）,北京·石景山区·鲁谷,20-40K,经验不限,本科,"大模型算法
深度学习
机器学习
图像算法
Python
C/C++
优秀开源项目经历
算法工程化经验",原身科技,智能硬件,0-20人,"负责ai私教数字人相关算法研发，包括但不限于动画生成及驱动（动作、表情、口型）；
负责数字人算法的实现和优化，保证算法的高效性和稳定性；
参与数字人产品的需求分析和技术方案设计，攻克技术难点，推动技术在各产品线的落地；
跟踪行业最新技术动态，不断优化算法和提升技术水平，整合开源资源；
与团队成员协作，共同推进健身私教数字人产品的研发和优化。
职位要求：
本科及以上学历，计算机、数学、物理等相关专业；三年以上计算机视觉或人工智能相关工作经验；
编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习工具；
热衷于技术创新，善于突破既有框架做出改变。
在人脸/人体 3D重建、表情/动作驱动、口型生成等方向有深入研究或项目落地经验者优先；",更新于：2024-02-28
AI产品经理-B端数字人方向,北京·朝阳区·望京,12-24K·15薪,1-3年,本科,"B端产品
视觉类AI",车欢欢,互联网,1000-9999人,"岗位职责：
1、进行数字人直播方向的产品调研，规划和设计工作，为产品成熟度，商家满意度，及市场竞争力负责；
2、基于数字人应用场景，产品路径，与各协作部门深入沟通和对接，提炼产品优化计划与详细需求，推动产品迭代；
3、收集反馈，跟踪数据，通过迭代持续提升产品效果，与商家的使用体验；
4、推动项目拓展，挖掘行业、客户及场景痛点，落地标杆项目，沉淀标准化产品，赢得客户信任。
岗位要求：
1、本科及以上学历，2年以上互联网产品经验；
2、在数字人，直播，语音交互，智能对话等领域有相关工作或实践经验，有自己理解认知的候选人优先；
3、有toB相关背景，具备充足的同客户沟通对接经验，能够较好地收集客户反馈，了解客户痛点并应用于产品；
4、具备良好的产品分析和架构设计能力，擅长梳理和解决复杂的功能关系并给出创新方案；
5、高度的责任心、自驱力和抗压能力，靠谱尽责，善于跨团队协作者优先；
6、对新生事物感兴趣，愿意努力挖掘并尝试新想法。",更新于：2024-02-26
杭州-NLP算法工程师（线上、p5-7）,北京,20-40K,1-3年,本科,"深度学习
机器学习
搜索算法
推荐算法
自然语言处理算法
Python
Java
C/C++",某500强上市公司,互联网,10000人以上,"工作职责
1负责机器学习、深度学习领域前沿核心算法的研究
2.负责知识图谱、图表征学习等KG技术研发，建设特色货盘专业化领域知识体系;
3.负责类GPT等AIGC新技术探素，推动相关应用落地;
4.负责创新技术(例如3D、数字人等)应用研究，逐步优化并推动在业务侧落地，提升用户体验和转化:
5.深入业务，理解数据，站在用户视角挖掘机会点，赋能业务高效运转。
任职要求
1.计算机、电子信息、自动化、人工智能、应用数学等相关专业者优先
2.具备丰富的机器学习、深度学习、知识图谱、AIGC等研究经验者优先
3.熟悉深度学习基本理论，熟悉编程/脚本预言: Python、Java、C/C++，熟练使用PyTorch、TensorFlow等框架
4.有顶会论文发表、国际竞赛参赛经验和优秀开源项目主要员献者优先",更新于：2024-02-29
数字人算法研究员,北京·海淀区·中关村,20-40K·15薪,3-5年,本科,"研究导向
语音/图像识别
Python
C/C++
计算机相关专业
数学/统计相关专业",SenseTime,计算机软件,1000-9999人,"工作职责
1. 负责计算机视觉及深度学习算法研究、创新、及性能提升，研究的问题包括但不限于：图像/视频编辑、2D/3D关键点、2D/3D目标检测与跟踪、Pose&Shape估计、3D目标重建及渲染技术等；
2. 负责推动相关算法在移动端、PC端、云端等场景的产品化落地；
3. 负责开发管理研究及工程化所需要的工具以及基础设施；
任职要求
1. 计算机、电子、信息等相关专业，本科及以上学历；
2. 独立分析和解决问题的能力，良好的沟通能力；
3. 基本的算法设计和实现能力，熟悉图像处理/计算机视觉/机器学习等算法，熟悉Python/C++/cuda等编程，掌握PyTorch/caffe/tensorflow等框架；
4.在相关领域顶级期刊或会议发表过论文者优先；
5. 获得过ACM/NOI等编程竞赛领先名次者优先；
6. 具有相关领域工作经验者优先；""",更新于：2024-02-29
高级虚拟数字人算法工程师,北京·海淀区·西三旗,15-20K,1-3年,本科,"研究导向
语音/图像识别",中科海芯,电子/半导体/集成电路,20-99人,"岗位职责：
1. 研究三维人脸/人体/头发/服装的重建、表情/动作的合成和迁移；
2. 探索AI技术在虚拟数字人的应用，包括音唇同步、表情生成、动作生成、表情识别与合成等。
3. 研究多模态分析、表示、合成、理解和生成等相关技术。
岗位要求：
硕士及以上学历，计算机相关专业，熟悉计算机图形学、语音、图像、NLP、三维重建、多模态、人机交互等AI相关技术，有AI结合图形学技术应用经验或在相关领域发表过顶会论文者优先；
2. 扎实的算法和数据结构基础，至少熟练使用C++/Java/python其中一种编程语言；",更新于：2024-02-22
算法工程师（SD方向）,北京·朝阳区·望京,25-50K·13薪,1-3年,本科,"大模型算法
深度学习
图像算法
Python
算法工程化经验
参加算法相关竞赛/获奖
发表算法相关优秀论文",上海退格数字科技,计算机软件,20-99人,"岗位职责
1、负责文生图研发
2、调研跟进业界大模型state-of-art的进展，并根据业务情况进行落地。
能力要求
1、有基于 Stable Diffusion 的图像生成和项目落地经验；
2、了解前沿图像生成算法产品（如 Disco Diffusion, Stable Diffusion ,Dalle2, MidJourney)
3、有微调经验、prompt经验、数据处理经验。
4、熟练掌握 Python 语言，熟练使用 PyTorch，HuggingFace, OpenCV
5、有坚实的cv基础，具备良好的编码能力，数据结构和算法功底，以及工程实现功底。",更新于：2024-02-29
数字人算法专家,北京·朝阳区·霄云路,25-40K,1-3年,本科,"业务导向
搜索/推荐
语音/图像识别
Python
TensorFlow/PyTorch",科新,政府/公共事业,,"岗位职责：
1. 负责虚拟数字人相关算法的研发工作，包括但不限于动画生成（动作、表情、口型）、语音识别与合成、对话机器人等方向
2. 研发智能化的数字人平台解决方案，应用于集团在数字生活、数字直播场景中的多个业务
3. 负责不断提升算法效率和模型效果
岗位要求：
1. 统招本科及以上学历，计算机、数学、统计学或相关专业
2. 在语音处理、自然语言处理、图形学、机器学习等一个或多个方向有深入的理解和应用
3. 编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习框架
4. 热衷于技术创新，善于突破既有框架做出改变，善于运用有限资源针对具体问题拿到结果
5. 对人工智能前沿技术持续关注，对人工智能技术应用到实际业务场景产生商业价值具有强烈的热情
6. 较强的责任心和自驱力，能承担一定的工作压力
7. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情
优先原则：
1. 有数字人方向工作经验者优先
2. 在顶级学术会议或期刊有论文发表者优先",更新于：2024-02-29
大模型算法工程师-AI/海外教育,北京·海淀区·苏州桥,30-50K·15薪,1-3年,本科,"大模型算法
机器学习
深度学习
自然语言处理算法
融合感知算法
Python
参加算法相关竞赛/获奖
发表算法相关优秀论文
多模态
AI
PyTorch",北京字节跳动,移动互联网,10000人以上,"职位描述
1、负责Gauthmath的大模型算法工作，研究相关技术在各种学习场景的应用和解决方案，满足全球学生群体日益增长的智能交互需求，全面提升学习体验；
2、探索Prompt Engineering、COT等技巧，基于LLM设计解题Agent，提高数学解题能力；
3、追踪业界LLM、多模态最新技术，探索提升文本解题、图形解题的方法；
4、发挥想象力，探索LLM在更多学习场景的落地。
职位要求
1、优秀的代码能力、数据结构和基础算法功底，熟练Python/PyTorch，ACM/ICPC、NOI/IOI等比赛获奖者优先；
2、对解决探索性问题充满热情，有良好的沟通协作能力，具备精英级别的动手能力和自驱力；
3、有LLM、数学解题相关研究的优先。",更新于：2024-02-29
