岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
数据挖掘&建模岗,北京·朝阳区·大望路,25-35K·14薪,1-3年,本科,"Python
R",邦邦汽服,4S店/后市场,100-499人,"职位描述
主要工作内容
1. 深度沟通解读业务需求，充分理解数据，进行数据清洗；使用可视化技术呈现和表达数据基本情况，快速生成统计性描述报告。
2. 使用统计建模/机器学习等算法，针对各种场景的业务问题进行数据分析、规律挖掘和模型设计开发，并根据效果反馈迭代优化。
3. 探索前沿技术，不断提升特征和模型效果、效率，解决业务问题、助力业务持续增长。
4. 协同产品运营，向客户输出模型的解释性结论与发现的数据价值。
任职要求
1. 数据科学、计算机、统计、数学相关专业本科及以上学历。
2. 熟悉机器学习算法（回归、分类、聚类）进行数据分析及建模。
3. 具备模型部署、模型接口开发经验者优先；独立领导负责过较大型数据分析建模项目者优先；有数据挖掘类比赛获奖或相关论文发表者优先。
4. 两年以上 Python 使用经验，熟练使用scikit-learn；熟练使用至少一种数据库及对应查询语言，如 MySQL/PgSQL 等。
5. 具备良好的数据可视化能力，包括数据意识和技术手段如 Python/R、Excel、Tableau。
6.积极、主动，善于倾听与沟通需求，具有快速的学习能力与优秀的团队合作精神。",更新于：2024-01-17
机器学习/数据挖掘/NLP/视觉算法工程师,北京·海淀区·西北旺,20-40K,1-3年,本科,"搜索/推荐
Python
C/C++",百度,互联网,10000人以上,"【百度-搜索策略部】
欢迎信息检索、自然语言处理、机器学习、深度学习等相关研究领域的有意向者联系。团队主要负责百度视频搜索体验优化，方向不限于：基于大规模深度学习技术优化语义召回、语义匹配、用户行为建模等。
工作职责:
1.负责视频搜索排序模型及策略优化:包括但不限于异构混排、多目标、CTR&时长预估等模型及策略优化工作
2.负责视频质量识别及模型优化:包括但不限于大规模预训练，视频音频多模态联合建模，视频新热优质识别
岗位要求:
1.具有以下一个或多个领域的理论背景和实践经验:机器学习/数据挖掘/深度学习/自然语言处理/图像识别，有大型搜索引擎、广告系统、推荐系统建设经验优先
2.具有出色的编码能力，良好的编程习惯，数据结构和算法基础扎实，至少熟练掌握Java/C++/Python中的一种
3对数据敏感，具有优秀的逻辑思维能力，善于分析问题，解决问题；有良好的沟通能力，跨团队协作能力。",更新于：2024-01-17
python数据挖掘建模岗,北京·朝阳区·朝青,14-20K,5-10年,本科,Python,中电金信,计算机软件,10000人以上,"岗位职责：
1、python比较熟，建模/分析，模型包
2、建模的经验，全流程的经验，包括前面的特征变量的加工处理
3、零售金融领域有过了解，业务的了解
4、不用深度学习，主要是统计学基础的模型，主要是营销类的模型，风控的比较少
任职要求：
1、熟悉python，包括NumPy、Pandas、Matplotlib、Scikit-learn和TensorFlow等常用的包
2、2年以上的数据分析和数据挖掘建模经验，具有完备的数据采集、清洗、整理、分析经历
3、熟练掌握常见的机器学习算法模型及原理，如线性回归、逻辑回归、决策树、Boosting、Bagging、SVM、GBDT、XGboost等。",更新于：2024-01-17
数据挖掘工程师,北京·海淀区·魏公村,12-18K,1-3年,本科,"SQL
Python
机器学习/NLP经验
数学/统计相关专业
大数据处理经验
机器学习算法
自然语言处理",华职教育科技集团,培训/辅导机构,,"NLP 自然语言处理
招聘人数：1
入职部门：产教融合研究院-技术研发中心
学历要求：本科及以上
薪资范围：12000-18000
支撑项目：现有项目：现有大数据平台的算法优化
未来计划：未来大数据平台的功能扩展
教育背景：本科以上学历，统计学或计算机相关专业。
工作职责：
1、根据业务和项目要求，进行数据处理。
2、根据业务模型，建立数据挖掘和分析模型以及相应算法设计实现。
任职要求：
1、熟练掌握python语言，及常用数据处理、挖掘和分析包。
2、统计学基础知识扎实。
3、熟练掌握SQL语言、MySQL数据库。
4、掌握常用机器学习模型及相关算法，如回归、随机森林、KNN、Kmean、神经网络、贝叶斯等。
5、有自然语言处理基础和经验，有使用Gensim经验，了解TensorFlow框架。
6、有较好的学习能力、团队合作能力，对技术工作有浓厚兴趣，对工作认真负责，能承受工作压力。
7、两年以上数据挖掘和数据分析经验。",更新于：2024-01-17
[阿里团队] 数据挖掘建模工程师,北京·西城区·黄寺,25-50K·16薪,经验不限,本科,"SQL
Python
计算机相关专业
金融行业数据相关经验
风控相关经验
反欺诈
数据挖掘
机器学习",蓝象科技,互联网,100-499人,"## 岗位职责
1. 负责提供金融业务场景（银行、保险等）的营销/风控模型的开发、验证、部署服务，包括不局限于反欺诈、反电诈、响应率、ABC卡、多头、收入/负债等模型；
2. 面向金融客户提供场景化的建模方案设计，营销、风控、反洗钱等场景中提供模型咨询，并辅助设计营销/风控策略，包括准入、额度、投放等策略建议；
3. 在提供建模咨询服务的过程中，提供整体服务的进度把控，尤其是在数据源侧完成特征数据的准备和保障。
## 任职要求
1. 数学、统计、金融工程、计算机等相关专业，全日制本科及以上学历；
2. 2年以上金融行业营销/风控模型开发和落地实践经验，熟练掌握常用建模方法论：OOT/OOS分析、点估计、swap策略分析、迁移估计、稳定性分析等；
3. 熟悉机器学习算法，如逻辑回归、决策树、神经网络、随机森林等，熟练使用Python/SAS/R等工具进行数据分析和模型开发落地；
4. 较强的数据分析能力、沟通表达能力、团队协同能力。",更新于：2024-01-05
数据挖掘工程师,北京·朝阳区·酒仙桥,20-30K·14薪,1-3年,本科,大数据处理经验,Moatable,互联网,500-999人,"岗位职责：
-支持全美TOP的卡车导航app （Trucker Path https://truckerpath.com/)
-负责地点、道路、轨迹和用户行为等数据的收集、处理、分析、挖掘等工作
结合具体业务场景，进行数据分析、挖掘和建模等，设计并优化解决方案
任职要求：
-有良好的编程与算法能力，至少熟练掌握一门编程语言
-熟练使用numpy、pandas、sk-learn、matplotlib等数据挖掘分析工具，熟悉常用大数据工具
-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术优先
-较强的逻辑思维和业务理解能力，具备沟通协作和团队意识
-具备一定的英语读写能力，口语好优先",更新于：2024-01-12
数据挖掘,北京,30-50K·15薪,1-3年,本科,"Python
Spark",某互联网公司,互联网,,"岗位职责：
1.负责公司机器学习的大规模数据处理；
岗位要求：
1.在推荐系统、搜索、或者广告排序等项目的等开发经验并在项目中承担重要角色；
2.熟练使用Python;
3.熟练使用Spark，使用过tensorflow或者pytorch的一种；
4.熟悉分布式系统，能够设计大规模离线分布式系统，对大规模存储有经验；
5.熟悉NLP或者CV，有过实际训练NLP和CV模型并上线的经验；
6.良好的思维能力、独立思考和解决问题的能力，良好的沟通能力；
加分项：Golang，Ray，Docker，K8S",更新于：2024-01-17
数据挖掘,北京·朝阳区·鸟巢,25-50K,经验不限,硕士,"Python
SQL
数学/统计相关专业",元保数科,医疗健康,500-999人,"岗位职责：
1、深入业务，主动创新，发现数据驱动点，分析业务的增长现状和增长机会点，产出针对不用用户群体精细化、差异化营销策略，使营销过程实现自动化与智能化。
2、运用机器学习和深度学习等技术进行建模支持用户管理、智能推荐、销售管理等工作，将前沿算法在业务中进行探索实践及部署上线，持续提升算法效果和用户体验。
岗位要求：
1、计算机、应用数学、统计学、社会学等专业，本科及以上。
2、熟悉Hive，Sql等基本数据语言，熟悉Hadoop大数据计算平台，熟悉Python。
3、具有良好的沟通协作能力，具有较强的分享精神。
4、主动性和自我驱动意识强，踏实靠谱。",更新于：2024-01-16
机器学习 数据挖掘,北京·朝阳区·大屯,30-60K,经验不限,本科,"搜索算法
信息检索
推荐算法",基智科技,互联网,100-499人,"1、使用机器学习及大数据技术，从海量房产数据中挖掘出用户、建立定位数据库
2、基于海量数据建立定位的基础模型，并能不断优化模型，用于准确的定位
1、扎实的机器学习、数据挖掘、统计学理论基础；
2、精通常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等），有实际建模经验；
3、具有扎实的计算机操作系统、数据结构等编程基础，精通至少一门编程语言例如JAVA/python/R等；
4、熟悉Map-Reduce模型，对Hadoop、Spark、Storm等大规模数据存储与运算平台有实践经验优先；
5、始终充满学习的热情，有较强的系统思考能力，不拘泥于经典分析框架，具有创新精神
6、降维算法",更新于：2024-01-04
数据挖掘,北京·大兴区·亦庄,35-40K·15薪,3-5年,硕士,"Python
Hive
Spark
计算机相关专业
大数据处理经验
机器学习经验",京东世纪贸易有限公司,互联网,10000人以上,负责数据应用系统指标的算法设计以及实现,更新于：2024-01-16
