岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
机器学习,北京·朝阳区·朝阳公园,20-21K,经验不限,本科,"大模型算法
风控算法
模型加速/性能优化
多模态算法
大数据处理工具(Spark/Hadoop/Hive)",北京同世堂中医诊所,医疗服务,0-20人,"有责任心，认可公司企业文化
岗位职责：
1. 负责机器学习算法的研究和开发，包括但不限于分类、聚类、回归、推荐等。
2. 负责数据预处理、特征工程、模型训练和调优等工作，保证模型的准确性和稳定性。
3. 负责机器学习平台的搭建和维护，保证平台的高效性和稳定性。
4. 负责机器学习应用的开发和实现，包括但不限于图像识别、语音识别、自然语言处理等。
任职要求：
1. 具备扎实的数学基础，熟悉线性代数、概率论、统计学等数学知识。
2. 熟悉机器学习算法，包括但不限于分类、聚类、回归、推荐等。
3. 熟练掌握至少一种编程语言，如Python、Java等。
4. 具备良好的数据分析和处理能力，熟悉数据挖掘、数据清洗等技术。
5. 具备较强的团队合作精神和沟通能力，能够与团队成员协作完成项目任务。
以上是机器学习岗位的职责和任职要求，希望对您有所帮助。",更新于：2024-03-12
机器学习,北京·朝阳区·三里屯,16-25K,经验不限,本科,"大模型算法
深度学习
图像算法
数据挖掘
模型加速/性能优化
MATLAB
Java
Python
PySpark//PyTorch",永洪科技,互联网,100-499人,"岗位职责：
1. 参与ML需求分析、设计，独立完成后端相关需求功能开发；
2. 技术调研并撰写Feature详细设计文档；
3. 可处理开发过程中的技术问题，提出解决方案；
4. 对系统瓶颈提出系统优化的建议，处理永洪大数据平台ML相关模块优化；
5. 对AI/ML新技术保持关注；
任职要求：
1. 计算机相关专业统招本科及以上，硕士优先；
2. 良好的沟通技能，团队合作能力；
3. 熟悉python/java一种或多种开发语言；
4. 熟悉PySpark/TensorFlow/PyTorch等一种或多种常用工具；
5. 做过数据挖掘、机器学习相关项目或有相关工作经历者优先；",更新于：2024-03-12
机器学习算法工程师(AI大模型方向),北京·海淀区·五道口,15-30K·14薪,1-3年,本科,"大模型
XGBoost
大模型训练调优
分布式
模型搭建",交叉科技,计算机服务,20-99人,"【岗位职责】
1.学习量化策略研究方法，利用金融数据分析工具，对大量数据进行研究；
2.探索前沿算法，使其在不同量化场景下发挥计算机资源挖掘、模型搭建等作用；
3.利用深度学习神经网络，负责研究、搭建金融逻辑深度学习算法；
4.跟踪和探索NLP、多模态等大模型关键技术，参与预训练大模型研发，实现相关产品落地；
5.深入理解公司各类业务和运营场景，搭建符合公司需要的大模型训练框架，开展AI大模型训练、微调、优化、推理等工作。
6.入职后可参与团队内部的技术交流工作，公司会对新员工进行特定方向的培养。
【任职要求】：
1.本科及以上学历，计算机、人工智能、通信、自动化等相关专业；
2.掌握Python、C++等至少一种开发语言，熟悉Pytorch/TensorFlow/PaddlePaddle/MindSpore等至少一种框架；
3.熟练掌握常见的深度学习算法模型及原理；
5.熟悉深度学习与分布式算法，有大规模分布式算法相关开发经验者优先；
6.熟悉金融行业、互联网行业或有相关工作经验者优先。",更新于：2024-03-12
机器学习算法设计研究员,北京,30-60K·13薪,经验不限,本科,"TensorFlow/PyTorch
Python",某500强上市公司,非盈利机构,100-499人,"职位描述：
基于对物理问题的理解，设计优化高精度机器学习模型结构。
职位要求：
1、品德优秀、敬业爱岗；合作意识强，具有团队工作的精神，组织协调能力好；
2、熟悉机器学习算法，熟悉tensorflow/pytorch等常用机器学习框架，有机器学习独立项目实践经验者优先；
3、熟练使用python语言，具有较强编程能力和良好的编程习惯；
4、有物理、化学相关知识背景优先；
5、若实习则一周保证至少4天的工作时间，实习周期不少于3个月。",更新于：2024-03-12
高级咨询顾问-人工智能-机器学习方向,北京·朝阳区·国贸,20-40K,3-5年,本科,"深度学习
强化学习
多模态算法
Java
机器学习",德勤,咨询,10000人以上,"工作地点：北京，上海，广州，深圳，香港。
Work You'll Do
1. 研究和开发先进的人工智能算法，包括机器学习、深度学习等。
2. 与团队合作，优化现有的人工智能功能，提高其性能和准确性。
3. 调研相关领域行业应用及最新动态
4. 研发应用产品原型，并与业务团队合作打造数智资产
5. 参与团队内部的技术分享和讨论，提高整体技术水平。
We are looking for someone with
1. 计算机科学、软件工程或相关专业本科及以上学历。
2. 至少3年以上人工智能相关工作经验，熟悉机器学习、深度学习和自然语言处理等领域。
3. 熟练掌握至少一种编程语言，如Python、Java或C++。
4. 具备良好的数据结构和算法基础知识。
5. 良好的沟通和团队协作能力，能够在压力下保持高效的工作状态。
6. 对人工智能领域有浓厚兴趣，愿意不断学习和探索新技术。",更新于：2024-03-12
机器学习算法工程师,北京·海淀区·西二旗,25-30K,1-3年,本科,"深度学习
风控算法
数据挖掘
Python",快手,社交网络,10000人以上,"职位描述
1、统一建设信息安全的数据基础能力，如指纹、画像、资产等；
2、负责信息安全各种场景中使用大数据及机器学习解决问题的落地。
任职要求
1、具有大数据挖掘和机器学习的项目经验；
2、熟练使用 Python/R，Hive，Spark 等大数据处理工具及调优；
3、掌握数据挖掘和机器学习的算法，并能熟练应用；
4、优秀的数据敏感能力，敏锐而富有耐心；
5、具有良好的沟通协调能力、较强的团队合作精神、优秀的执行能力。
加分项：
1、有黑灰产对抗经验者优先；
2、在广告、游戏等风控领域有研究经验者优先；
3、有海量数据处理经验者优先。",更新于：2024-03-12
机器学习框架软件工程师,北京·海淀区·学院路,20-35K·15薪,经验不限,本科,"大模型算法
深度学习
Python
算法工程化经验",清程极智,人工智能,0-20人,"岗位职责：
1. 开发针对大模型的深度学习框架 Python 前端.
2. 与用户沟通对接模型训练与推理方面的需求, 并设计框架中对应的接口.
3. 跟进大模型领域的最新软件框架动态.
任职要求：
1. 【必须】计算机专业的本科及以上学位，具备扎实的编程和软件工程功底；
2. 【必须】熟悉主流的神经网络框架和应用, 如 PyTorch, Megatron-LM, Huggingface Transformers
3. 熟练掌握 Python 库的开发, 测试, 发布流程.
4. 具有一定的软件工程与项目管理能力.
5. 具备优秀的沟通能力.
6. 有开发与维护大规模开源项目经验者优先.
7. 熟悉分布式程序者优先.
8. 高度的责任心与团队合作能力, 具备一定抗压能力.",更新于：2024-03-07
机器学习算法工程师,北京·海淀区·车道沟,15-30K,经验不限,本科,"搜索/推荐
机器学习算法/工程化经验
国内院校优先
计算机相关专业
深度学习经验
Python",瑞鑫天算,基金,20-99人,"岗位职责：
1、利用机器学习、深度学习和人工智能的方法研究股票、期货等相关历史数据中的规律；
2、对多因子股票模型及CTA量化模型进行因子挖掘、策略研究及策略组合；
3、探索适合目标领域的模型和算法。
任职要求：
1、教育背景： 毕业或在读于国内外知名高校，人工智能、金融工程、数学、统计、物理、计算机、生物工程、大气等相关专业，本科及以上 硕士博士优先；
2. 精通机器学习（深度学习）并有应用模型解决实际问题的经验，熟悉监督学习、半监督学习或强化学习方法，具备创新研究能力。
3. 具有扎实的数学建模能力及编程能力，能熟练通过 Python、 R 等语言建立机器学习模型。掌握至少一种深度学习框架（PyTorch/TensorFlow）等
4. 有相关领域工作和研究经历者优先。",更新于：2024-03-10
机器学习算法工程师,北京·朝阳区·酒仙桥,12-24K,1-3年,本科,"大模型算法
搜索算法
图像算法
Python
算法工程化经验",MOREVFX,广播/影视,100-499人,"职位描述:
1. 数字图像处理、深度学习、机器学习等前沿研究及其相关应用；
2. 从事数字图像处理、机器学习、深度学习、计算机视觉理等算法；
3 了解数字人三维重建相关算法。
职位要求：
1. 本科及以上学历,计算机科学，数学，统计等相关专业；
2. 具有扎实的机器学习，深度学习，强化学习理论基础和实践经验；
3. 良好的编程能力；
4. 具备把实际问题转化为机器学习问题并持续优化的能力；",更新于：2024-03-13
兼职机器学习技术员,北京,200-300元/时,3-5年,本科,"C/C++
图像算法
深度学习
算法工程化经验
大模型算法
自然语言处理算法
多模态算法
其他
并行计算
Python",昆明寻真科技有限公司,互联网,0-20人,"工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2025-12-31
工作日期:不限
工作时间:不限
结算方式:完工结
职位详情
生物医疗 云计算 Java Python
C/C++ 计算机相关专业
机器学习算法/工程化经验 深度学习经验
[合作形式]
1.平台投入资源，运营客户渠道及项目来源;
2.向您推送经初步沟通梳理的项目需求，您根据个人时间安排和意愿接单;
3.与平台紧密配合，为客户提供优质服务，同时保障自身利益;
4.项目顺利完成，提供短期售后(默认15天)、安排结算日程
[职位介绍]
需求形式:机器学习、深度学习实用算法研发、创新性算法研发等(sub-domains
including CV,NLP, Data Science, Digital Signal Processing, Reinforcement Learing, etc.)。
工作内容:针对客户的需求提供定制化服务。
常见能力:(*以下仅为列举部分常见能力要求，申请者部分满足即可)
1)熟悉 Python/Matlab/R/Java/C++机器学习/深度学习编程;
2) [for CV] 熟悉计算机视觉常用开源库(e.g., OpenCV,PCL, etc.) ;
3)「for NLP]熟悉自然语言处理常用开源库(e.g., NLTK, Genism, Spacy, etc.);
4) [for RL] 熟悉经典/深度强化学习算法、熟悉强化学习环境搭建、机制设计等;
4) 熟悉常用深度学习框架(e.g., Pytorch, TensorFlow,etc.);
5)熟悉研究方向的经典模型架构、常用预训练模型;
6)跟进研究方向的最新进展，面对课题能提出和实践改进思路(需求以模块化微改进为主);
7) 良好的传统方法tricks/算法积累、经验和直觉、调参炼丹能力。
优先选项:
1.研究方向相符的在校硕士、博士:
2.业余时间充裕的在职工程师、科学家;
3.在某个小领域做得比较深，同时熟悉大方向常用套路。
薪酬待遇:项目佣金制，根据项目金额大小，单个订单可获取收入通常在数千至数万元。
工作地点:远程工作，自主安排。
【远期培养]
1.资深兼职算法工程师、职业生涯伙伴。
2.平台自建人工智能实验室(筹)成员，参与平台牵头发起或与其他单位合作立项的项目、课题。
3.平台(远程/在驻)全职算法工程师。
4.更多远景规划......
[关于我们]
晨凫自由是一个科技自由职业平台，这里汇聚来自知名互联网公司、分析咨询机构、高校及科研院所的工程师、分析师和专业研究人才，致力于为个人、企业、公共服务部门、科研院所客户提供全天候、无死角的科技支持能力与协同创新支撑。目前，平台提供服务内容涵盖分析咨询、技术开发、科研合作、政务信息化、工业智能化等诸多领域。
欢迎访问平台官网:https://www.dawnswim.cn
公众号:""晨凫自由+”，更多了解我们。",更新于：2024-03-12
