岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
百度数字人直播-产品运营,北京·海淀区·上地,17-30K·16薪,1-3年,本科,"平台类
B端产品
数据分析能力好
用户同理心强
PRD编制能力
不接受居家办公",百度,互联网,10000人以上,"百度数字人直播-产品运营：
岗位职责：
1、负责数字人AI直播平台的平台运营工作，为平台使用的便捷性/易用性/客户问题处理等方向负责
2、负责百度数字人直播的产品运营工作，对产品的测试/推进使用/调研反馈等做负责，深入理解AI产品实现逻辑，辅助进行AI直播的产品方案设计
3、熟悉抖音/快手等平台电商直播技巧和玩法，有较强的市场/行业视角，挖掘机会点，不断探索，联动产品，提升数字人方向的综合业务能力；
任职要求：
1、具有两年以上电商相关平台运营经验，具有直播产品运营经验优先
2、较强的分析归纳，总结输出，产品提需和推动的能力
3、较强的执行力及抗压能力，有出色的深度思考能力和数据分析能力，思路灵活清晰；
4、对AI方向充满信心，对数字人直播、AI相关运营有兴趣，有热情",更新于：2024-03-08
高级虚拟数字人算法工程师,北京·海淀区·西三旗,15-20K,1-3年,本科,"研究导向
语音/图像识别",中科海芯,电子/半导体/集成电路,20-99人,"岗位职责：
1. 研究三维人脸/人体/头发/服装的重建、表情/动作的合成和迁移；
2. 探索AI技术在虚拟数字人的应用，包括音唇同步、表情生成、动作生成、表情识别与合成等。
3. 研究多模态分析、表示、合成、理解和生成等相关技术。
岗位要求：
硕士及以上学历，计算机相关专业，熟悉计算机图形学、语音、图像、NLP、三维重建、多模态、人机交互等AI相关技术，有AI结合图形学技术应用经验或在相关领域发表过顶会论文者优先；
2. 扎实的算法和数据结构基础，至少熟练使用C++/Java/python其中一种编程语言；",更新于：2024-02-22
数字人算法工程师,北京,40-70K·15薪,经验不限,本科,图像算法,某500强上市公司,互联网,1000-9999人,"职位描述：
1. 负责数字人相关算法前沿技术研发，包括但不限于数字人动画生成及驱动（动作、表情、口型），实现千人千面的数字人建模与驱动
2. 负责数字人算法的实现和优化，保证算法的高效性和稳定性
3. 参与数字人产品的技术方案设计，并且和上下游紧密配合，推动技术落地
职位要求：
1. 扎实的计算机视觉基础，独立分析和解决问题的能力，良好的沟通能力
2. 熟悉数字人领域的人脸/人体3D重建、表情/动作驱动、口型生成以及GAN/Diffusion Model等生成式算法
3. 较强的工程实现能力，精通PyTorch/Tensorflow等深度学习架构之一
4. 较好的相关相关文献阅读及理解能力，在SIGGRAPH/CVPR/ICCV/ECCV/NeurIPS/TPAMI等发表论文者优先，具有2D、2.5D、3D数字人算法开发经验，具备量产经验者优先
5. 对于新产品/新技术有着浓厚的兴趣，热爱创新",更新于：2024-03-10
算法工程师（AIGC方向）,北京·朝阳区·朝外,20-35K,1-3年,本科,"业务导向
智能营销/广告
大模型算法
机器学习
强化学习
搜索算法
图像算法
优秀开源项目经历
大数据处理框架(Spark/Hadoop/Hive)",居言(高熙国际),电子商务,100-499人,"岗位职责：
1，基于公司内部新媒体营销大数据，建立与优化营销系统的数据训练集与特征工程。
2，对产品智能算法模块进行相关算法设计、实现与模型训练。
3，对人工智能技术在新媒体营销行业的产品与算法应用进行持续优化。
岗位要求：
1，计算机相关专业本科及以上学历；
2，扎实的编程基础，至少精通一种编程语言，如python、C++等；熟悉pytorch等深度学习框架；
3，熟悉深度学习以及常用机器学习算法，能熟练运用相关算法解决有挑战性的问题；
4，搭建过小红书、抖音平台的算法项目的优先；
5，对人工智能领域相关技术有热情；
6，有新媒体营销领域人工智能相关工作经验者优先。",更新于：2024-03-11
数字人算法专家,北京·朝阳区·霄云路,25-40K,1-3年,本科,"业务导向
搜索/推荐
语音/图像识别
Python
TensorFlow/PyTorch",科新,政府/公共事业,,"岗位职责：
1. 负责虚拟数字人相关算法的研发工作，包括但不限于动画生成（动作、表情、口型）、语音识别与合成、对话机器人等方向
2. 研发智能化的数字人平台解决方案，应用于集团在数字生活、数字直播场景中的多个业务
3. 负责不断提升算法效率和模型效果
岗位要求：
1. 统招本科及以上学历，计算机、数学、统计学或相关专业
2. 在语音处理、自然语言处理、图形学、机器学习等一个或多个方向有深入的理解和应用
3. 编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习框架
4. 热衷于技术创新，善于突破既有框架做出改变，善于运用有限资源针对具体问题拿到结果
5. 对人工智能前沿技术持续关注，对人工智能技术应用到实际业务场景产生商业价值具有强烈的热情
6. 较强的责任心和自驱力，能承担一定的工作压力
7. 优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情
优先原则：
1. 有数字人方向工作经验者优先
2. 在顶级学术会议或期刊有论文发表者优先",更新于：2024-03-11
AI数字人工程师,北京·昌平区·回龙观,15-25K,3-5年,本科,"机器学习
大模型算法
C/C++
Python",艺天下,互联网,20-99人,"AI数字人工程师
工作职责：
1、负责设计和开发具有高度个性化和情感表达能力的AI数字人；
2、设计和开发AI数字人的面部表情驱动系统，使其能够自然地表达情感和与用户进行互动；
3、利用机器学习和计算机视觉技术，实现AI数字人的面部表情识别和情感分析。
任职要求：
1、计算机科学，数学或统计学，人工智能，机器学习，自然语言处理，计算机视觉相关专业有相关从业经历；
2、熟练掌握至少一门编程语言，如Python、C++等；
3、熟悉计算机视觉和深度学习领域的相关知识;
4、热爱创新和探索，对AI数字人和情感计算领域充满激情。",更新于：2024-03-11
淘天-AIGC/多模态高级算法工程师-GP1056706,北京,25-50K·16薪,1-3年,本科,"大模型算法
图像算法
多模态算法
C/C++
Python
算法工程化经验
参加算法相关竞赛/获奖
发表算法相关优秀论文",阿里巴巴集团,互联网,10000人以上,"职位描述
1、多模态语言大模型：探索跨模态的信息对齐方法，探索多模态大模型的预训练、指令微调、RLHF等技术，探索多模态的数据质量评估和清洗方法。
2、商品理解：探索适合电商的实体识别、属性抽取、关系分类等技术，探索图文多模态的商品分类、商品属性抽取、规则推理等技术。
职位要求
1.自然语言处理、计算机视觉、机器学习、数据挖掘、人工智能等相关专业的硕士生/博士生；
2.熟练掌握tensorflow、pytorch等深度学习框架，扎实的编程基础；
3.在人工智能相关的各类国际顶级会议/期刊中发表过论文者优先；
4.有丰富的相关领域经验，或者ACM等顶级竞赛获奖者优先。",更新于：2024-03-07
ai私教数字人工程师（健身方向）,北京·石景山区·鲁谷,20-40K,经验不限,本科,"大模型算法
深度学习
机器学习
图像算法
Python
C/C++
优秀开源项目经历
算法工程化经验",原身科技,智能硬件,0-20人,"负责ai私教数字人相关算法研发，包括但不限于动画生成及驱动（动作、表情、口型）；
负责数字人算法的实现和优化，保证算法的高效性和稳定性；
参与数字人产品的需求分析和技术方案设计，攻克技术难点，推动技术在各产品线的落地；
跟踪行业最新技术动态，不断优化算法和提升技术水平，整合开源资源；
与团队成员协作，共同推进健身私教数字人产品的研发和优化。
职位要求：
本科及以上学历，计算机、数学、物理等相关专业；三年以上计算机视觉或人工智能相关工作经验；
编程能力优秀，精通Python/C++等语言；熟悉PyTorch/TensorFlow等主流深度学习工具；
热衷于技术创新，善于突破既有框架做出改变。
在人脸/人体 3D重建、表情/动作驱动、口型生成等方向有深入研究或项目落地经验者优先；",更新于：2024-03-05
算法 挖掘模型工程师（营销方向）,北京·石景山区·鲁谷,15-20K,3-5年,本科,"深度学习
机器学习
大模型算法
模型加速/性能优化
其他
Python
SQL
Shell
算法工程化经验
挖掘模型/数据挖掘
营销/运营经验
银行信用卡经验",杭州同盾科技有限公司,大数据,1000-9999人,"岗位职责：
1、在卡中心驻场，负责理解卡中心业务需求，有较强的业务分析经验，能够结合业务场景给出合适的建模方案；
2、独立完成数据分析及开发，包括不限于数据探索分析、数据加工、建模、效果评估与上线报告工作；
3、 定期和行方沟通，汇报项目节点进度。
任职要求：
1 、3年以上机器学习工作经验，全程参与过2个以上模型全流程开发部署经历。
2、熟悉决策树、回归分析模型、聚类挖掘、贝叶斯、关联规则挖掘，xgboost，lightgbm等数据统计模型和挖掘技术中的一项或多项，并有独立完整的建模实践经验；
3、 熟悉sql、hive、Python等语言，熟练使用jupyter工具；
4、 有大数据并行处理经验，能使用Hadoop/Hive分析海量数据；
5、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验；
6、 对数据与业务方面有足够敏感性，有较强的逻辑分析能力，有较强的独立思考能力；
7、能独立编写数据分析报告，及时发现和分析其中隐含的变化和问题。
8、加分项：有金融机构、零售、营销项目经历，spark",更新于：2024-03-11
自动解题算法工程师,北京·海淀区·学院路,15-25K·14薪,1-3年,本科,算法设计,悉之智能,计算机软件,100-499人,"【岗位职责】：- 实现初高中题目的自动求解，包括知识体系下的符号计算、逻辑推理等，生成人可理解的解析- 基于自然语言处理技术理解题目、解析等内容的信息构成- 支持基于自动求解结果的学生个性化教学模型迭代- 基于教育学理论在特定场景下针对性改进相关模型
【岗位要求】：- 计算机或相关专业，本科及以上学历（包含校招与社招）- 具备扎实的数据结构与算法能力，能够解决竞赛级算法题目/能够利用算法对现实问题进行建模并独立解决- 扎实的编程基础，熟练掌握Python，掌握Java\C\C++或任何C-like语言- 有较强的解决问题的能力和良好的团队协作能力- [加分项]熟悉数理统计与机器学习知识，了解基础的自然语言处理模型（统计模型/神经网络），具有相关项目经验- [加分项]数学优秀- [加分项]了解逻辑学、机械化证明、群论等方面（单项破格优秀者可适当降低其他要求）",更新于：2024-03-11
