岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
自然语言处理算法工程师（NLP）,北京·海淀区·上地,15-30K,经验不限,本科,"PyTorch
计算机相关专业
自然语言处理项目经验
人机对话相关经验
超大模型训练优化",捷通华声,互联网,100-499人,"【硕士研究生及以上学历，可解决户口】
岗位职责：
1.负责预训练大模型的训练优化；
2.负责基于预训练大模型的下游应用落地研究；
3.负责文本问答和对话的算法研究、模型训练和优化工作；
4.跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。
任职资格：
1.学历要求：
‒ 统招硕士及以上学历，计算机相关专业；
2.工作经验：
‒ 1年以上基于结构化问答与语义匹配的智能问答、多轮对话等相关工作经历或实验室研究背景；
2.能力要求：
‒ 熟悉Linux环境，能够熟练使用python进行开发，熟悉STL等基本数据结构；
‒ 熟练使用常用深度学习框架如PyTorch；
‒ 熟悉常用深度学习网络结构如GPT/T5/BERT/Transformer；
‒ 熟悉NLP常用任务如文本聚类/命名实体识别/文本分类；
3.素质要求：
‒ 工作踏实，态度积极，责任心强，能够承受工作压力；
‒ 热爱自然语言处理，对技术和算法研究有强烈的兴趣，勇于创新；
‒ 具备较好的学习能力、问题分析能力，具备主动、独立解决问题的能力；
4.优先考虑：
‒ 有超大模型训练优化经验者优先。",更新于：2024-03-03
自然语言算法工程师,北京·朝阳区·三里屯,25-50K,经验不限,本科,"语义理解
对话系统
情感分析
C/C++
大模型算法
参加算法相关竞赛/获奖",加和科技,互联网,100-499人,"从算法leader到算法专家、算法工程师等岗位全部open中
知识库+大模型语言研究，有品类库分类构建、针对分析维度的问答生成、商品名识别和情绪反别的准确度提升、分析报告输出自动化经验优先
岗位职责：
1.负责根据营销/舆情智能生成数据分析报告领域前沿AI大模型算法的跟踪、复现与效果调优；
2.负责百亿、千亿级别参数量超大模型的训练及性能优化；
3.相关算法技术落地工作，以行业领先为目标，满足业务产品使用需求并创造实用价值。
任职要求：
1.硕士及以上学历，计算机科学与技术、人工智能、数学等相关专业优先；
2.计算机领域1年以上相关研究与实践经验；
3.在语义理解、问答输出方面有深耕，有扎实的研究积累；
4.对Bert的应用有丰富经验；
5.在垂直类数据、知识库、知识图谱方面有相关经验；
6.有超强的学习能力和技术追求，有强烈的好奇心及执行力，不惧挑战，关注行业前沿技术；
7.具备极强的自主探索、解决问题的能力，针对研究过程中遇到的问题能够有方法寻找解决方案；
8.有大模型相关项目和研究背景者优先；
9.有NLP/多模态顶级会议论文发表经历者优先。",更新于：2024-03-02
自然语言处理工程师,北京·朝阳区·善各庄,15-25K,3-5年,本科,"对话系统
知识图谱
文本生成
Python
机器学习
大模型算法
算法工程化经验",中图科信数智,大数据,100-499人,"岗位职责
1、参与开发基于大模型的智能问答系统；
2、参与研发大模型关键技术，比如大模型持续预训练、大模型微调、强化学习等。
任职要求
1、统招本科或以上学历，计算机或数学相关专业，有问答系统相关岗位从业经历者优先；
2、掌握主流的人工智能/机器学习开发平台，熟练掌握TensorFlow/PyTorch；
3、熟练掌握CNN、RNN、LSTM、GAN、BERT、Transformer等；
4、掌握NLP基本技术，对分词、词性标注、句法分析、词干提取、命名实体类别、关键词抽取、词向量与词嵌入、文本生成等有深入的理解；
5、对NLP的相关领域有深刻理解，如文本检索、文本分类/情感分析、信息抽取、序列标注、文本摘要、知识图谱、文本聚类等；
6、熟悉机器学习算法，包括线性回归/逻辑回归/决策树/SVM/朴素贝叶斯/k近邻/K均值/随机森林/降维算法/XGBoost等；
7、熟悉Linux开发环境，熟练使用Python语言；
8、满足6、7至少一项者优先，有acm、kaggle等竞赛经历者优先。",更新于：2024-03-02
机器学习/数据挖掘/自然语言处理工程师 (,北京·海淀区·马连洼,25-50K·16薪,1-3年,本科,"对话系统
机器学习
深度学习
大模型算法
算法工程化经验
广告算法
文本生成
大数据处理工具(Spark/Hadoop/Hive)
优秀开源项目经历
推荐算法
SQL
模型加速/性能优化",百度在线,互联网,10000人以上,"职责描述：
-负责大规模语言模型、自然语言理解和对话策略的研发，打造全球领先的智能对话系统
-基于对话内容的识别理解与应用场景的产品研发
-利用真实的大数据和机器学习算法解决人机对话相关问题
-结合业务线需求，研发能够支持应用或平台化输出技术模块
-调研对话系统前沿技术方向
-研发有创新性和实用价值的技术
任职资格:
-本科及以上学历，计算机、通讯等相关专业，3年及以上工作经验优先；
-有大规模语言模型或者自然语言处理任务相关项目经验
-熟练掌握Python/C/C++ 至少一门语言，熟练使用常用算法和数据结构
-熟悉hadoop、spark等分布式框架，熟悉一种或多种机器学习框架
-在自然语言处理、搜索、机器学习、深度学习、智能问答、对话管理、知识图谱、文本生成、人机对话等领域有实际的开发和从业经验者优先
-有人机对话技术研发经验、人机对话相关论文/创新性工作成果者优先
-具有较强的文献获取能力，英文文献阅读能力，善于钻研思考，对数据敏感，能够发现关键数据、抓住核心问题
-较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识",更新于：2024-02-28
大模型--数据分析处理工程师,北京·海淀区·中关村,15-30K,1-3年,本科,"知识图谱
Python
深度学习
数据分析
大模型数据处理
自然语言处理",硅心科技,计算机软件,20-99人,"职位描述：
1. 负责开发和优化企业代码库的数据分析与处理算法；
2. 负责在客户现场进行算法相关的工作，包括但不限于系统维护、故障排查和优化建议；
3. 协助公司算法团队对大模型进行推理服务的适配与优化工作；
4. 参与自然语言处理、程序分析和代码生成等领域的基础研究和开发；
5. 为项目组提供技术支持。
任职要求：
1.全日制本科及以上，计算机科学、软件工程、人工智能或者相关专业
2. 具有较强的理解和沟通能力，能够有效地与客户交流技术问题；
3. 了解大语言模型常见的数据处理流程；
4. 熟悉Python，熟悉至少一种面向对象编程语言；
5. 对深度学习的基本原理和方法有初步的了解，最好有使用至少一种深度学习框架的经验，有能力进行模型的基本训练和调试（加分项）；
6. 了解常见程序分析工具，例如语法分析，静态分析（加分项）；
7. 良好的团队合作能力，能够在指导下快速学习和成长。
8. 愿意赴客户现场工作，对技术挑战持开放态度。
9. 有基础的项目管理和时间管理能力，能够在多任务环境中有效工作。",更新于：2024-03-02
自然语言算法工程师(J10277),北京·海淀区·苏州桥,15-25K,1-3年,本科,"自然语言处理算法
Python
Java
大数据
nlp算法工程师",智慧星光,互联网,1000-9999人,"工作职责:
1、互联网业务数据挖掘、统计。
2、开发信息处理系统。
3、研发文本数据挖掘的算法，模型。
任职资格:
1.1年以上工作经验。
2.熟练掌握Java开发语言和Restful Web Service的开发。
3.了解数据库理论，熟悉MySql等数据库系统的应用开发。
4.掌握Linux shell和python编程者优先。
5.对文本数据分析、数据处理熟悉者优先 。
6.有过流式数据模块化编程熟悉者优先。
7.对大型数据处理有经验者优先。",更新于：2024-03-01
语言大模型GPT算法工程师,北京·海淀区·西三旗,20-40K·13薪,经验不限,本科,"Python
TensorFlow
PyTorch
人机对话相关经验
英文读写能力良好",中科海芯,电子/半导体/集成电路,20-99人,"工作内容:
1.负责大规模预训练语言模型的训练和优化:
2.负责人机对话算法实现和优化，包括情感对话、数据驱动的对话生成、知识增强的对话生成、基于用户信息的对话生成等:
3、负责对NLP前沿技术探索和落地。
任职要求:
1.精通以下领域的相关算法和技巧: 大规模语言预训练、人机对话、文本生成;
2.有大规模语言预训练、人机对话、文本生成等项目实战经验或者nlp论文发表经验者优先3.有很强的主动学习能力，能够跟进NLP领域最新进展，能够对已有模型的性能和效果做持续优化:
4.态度积极、责任心强，对算法优化有很大的热情。",更新于：2024-02-27
自然语言处理算法工程师,北京·东城区·东直门,20-40K·14薪,1年以内,本科,"PyTorch
TensorFlow",海港城科技,互联网,20-99人,"工作职责：
致力于基于大模型的角色对话方面的研发工作，解决AI产品应用中的实际问题。
职位要求：
1.重点院校本科及以上学历
2.熟练掌握自然语言处理领域的基础理论和方法，并有丰富的相关方向的研究落地经验；
3.在一个或多个领域有深入研究：智能对话、知识图谱、自动摘要、信息抽取、语义理解，语义计算等。
4.熟悉pytorch/Tensorflow编程，熟悉LSTM/RNN/transformer架构，有Bert/GPT系列实践经验者优先，有Finetune经验者优先。
5.优秀的分析问题和解决问题的能力，富有想象力，有推进人工智能的理想和使命感",更新于：2024-02-29
AI大语言模型微调,北京·海淀区·上地,17-28K,经验不限,本科,"文本生成
Python
深度学习
NLP",国道数据,大数据,100-499人,"岗位职责：
1、开源大语言模型项目的微调和优化，提升模型性能和准确性；
2、与产品经理和设计师合作，将AI功能与在线教育产品进行整合；
3、负责与第三方系统的技术对接，确保数据和服务的顺畅传输；
4、编写和维护相关技术文档。
岗位要求：
1、计算机科学、统计学或相关领域教育背景;
2、至少2年以上在AI领域的工作经验，特别是大语言模型的开发和优化经验;
3、熟悉深度学习框架（如TensorFlow, PyTorch等）以及常用的自然语言处理库（如NLTK, spaCy等）；
4、精通Python编程，具备良好的算法基础和数据结构理解；
5、对自然语言处理和机器学习领域的前沿技术有深入的了解和研究；
6、优秀的团队合作和沟通能力，能快速学习新技术并将之应用于实际问题中;
7、有在在线教育或相关领域使用AI技术的经验者优先.",更新于：2024-03-01
AI产品经理（大语言模型）,北京·朝阳区·姚家园,16-30K·15薪,1-3年,本科,"语义类AI
机器学习类AI
大模型
大语言模型
LLM",即时设计,互联网,100-499人,"岗位职责：
1. 负责 AI 技术在设计工具或图像生成产品中的应用，制定应用层的产品策略和规划；
2. 结合公司业务目标，发现 AI 运用场景，将需求转化为可运用的解决方案，并确保产品开发的技术可行性；
3. 熟悉 AIGC 和 LLM 等相关人工智能技术和玩法，了解其在产品开发中的应用，为产品创新提供新思路；
4. 学习并研究最新的 AI 技术和趋势，不断提升相关领域的专业知识与技能，持续关注行业中 AI 应用层产品的优点和核心竞争力；
5. 调研、挖掘、分析、校验用户需求，与团队成员及用户一起探索新模式下的用户需求解决方案，实现产品创新；
6. 负责产品生命周期管理，从产品调研、创意构思、原型设计、可用性测试、功能开发跟进、测试优化跟进到推广上线，把握产品进度，保证产品质量，确保产品交付时间；
7. 持续关注用户反馈，提炼用户需求，根据用户反馈推动产品快速迭代；
8. 不断强化跨部门沟通、协作、项目推进与管理能力，确保团队在开发和迭代产品过程中有明确的目标和计划，并推动产品和团队不断进步。
任职要求：
1. 对 AI 领域有浓厚兴趣，充满热忱，具备好奇心、探索欲、创新精神；
2. 了解大语言模型、AIGC、图像生成的运用场景及背后的原理，有一定的技术理解能力；
3. 对新技术和市场趋势敏感，能够将创新思维转化为优秀的产品实践；
4. 具备较强的发现问题、定义问题、解决问题及逻辑推理能力，乐于分析和发现事物的本质；
5. 具备较好的审美、产品及交互设计能力，注重用户体验，有较强的用户洞察力和同理心；
6. 具备良好的逻辑能力、抽象能力、能够理清产品方案中的核心逻辑及所有操作流程，并落地为产品需求文档；
7. 有责任心、较强的执行能力、产品规划与推进能力，能够主动积极推动项目/需求落地，并对整个需求的上线负责；
8. 有良好的沟通和合作能力，能够清晰有效进行需求沟通及跨部门协同；
9. 学习能力强且有较强的自驱力、同时具备独立思考及抗压能力，能够快速学习和成长。",更新于：2024-03-02
