岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
机器学习,北京,25-50K·14薪,经验不限,本科,"Python
C/C++
机器学习算法/工程化经验
深度学习经验",某大型基金公司,基金,100-499人,"职责描述：
1、在投资经理的指导下，研究并应用前沿的机器学习算法，发掘历史数据规律，建立模型并应用于市场预测；
2、用机器学习模型，研究因子及组合，并最大程度实现因子价值。
任职要求：
1、数学、计算机、或物理学等相关专业，熟悉任一机器学习分支领域（如统计学习，深度学习，强化学习，组合优化或其他相关前沿技术等）；
2、优秀的编程实现能力，能够熟练在Linux系统上使用Python或C++编程语言；
3、对量化行业感兴趣，并有较好的创新意识及学习能力，自我驱动力强。",更新于：2024-03-07
AML 机器学习系统调度编排-搜广推方向,北京·海淀区·中关村,40-70K·15薪,经验不限,本科,"深度学习
搜索算法
推荐算法
Python
Golang
参加算法相关竞赛/获奖
NLP/CV/Speech
GPU、CPU",字节跳动,互联网,1000-9999人,"职位描述
1、负责机器学习系统资源调度的设计和开发，服务于各方向场景（NLP/CV/Speech等）的模型训练、模型评估和模型推理；
2、负责多种异构资源（GPU、CPU、其他异构硬件）的最优化编排，实现稳定资源、潮汐资源、混布资源、多云资源的合理化使用；
3、负责通过技术手段实现计算资源、RDMA高速网络资源、存储资源的最优调度，充分发挥大规模分布式集群的计算能力；
4、负责多机房、多地域、多云场景的在离线任务/服务调度，实现全球负载的合理化分布。
职位要求
1、熟练掌握Linux环境下的Go/Python/Shell等1至2种以上语言；
2、熟悉 Kubernetes 架构和生态，熟悉 Docker/Containerd/Kata/Podman 等容器技术，有丰富的机器学习系统实践和开发经验；
3、掌握分布式系统原理，参与过大规模分布式系统的设计、开发和维护；
4、有优秀的逻辑分析能力，能够对业务逻辑进行合理的抽象和拆分；
5、有强烈的工作责任心，较好的学习能力、沟通能力和自驱力，能够快速的响应和行动；
6、有良好的工作文档习惯，及时按要求撰写更新工作流程及技术文档。
加分项：符合其中任意加分项者优先
1、熟悉至少一种主流的机器学习框架（TensorFlow / PyTorch ）；
2、有以下某一方向领域的经验：AI Infrastructure，HW/SW Co-Design，High Performance Computing，ML Hardware Architecture (GPU, Accelerators, Networking)。",更新于：2024-03-07
机器学习算法工程师（推荐）,北京,80-110K·15薪,经验不限,本科,"机器学习
推荐算法",某大型知名培训公司,培训/辅导机构,,"1、负责最核心的业务推荐算法工作，与来自国内外顶级名校、有丰富业界经验的同学合作，共同搭建行业顶尖的推荐系统，为用户提供一流的产品体验；
2、将最前沿的机器学习技术应用到抖音的核心场景业务，优化用户体验促进业务发展；
3、研究方向包含且不局限于：深度学习、图神经网络、多任务学习、learning to rank、模型压缩和加速、多模态技术等，结合业务的实际问题来做好技术的探索和研究；
4、和产品、运营团队紧密合作，通过对产品和用户的深入理解和分析，制定算法策略促进抖音生态的长期繁荣发展。
职位要求
1、具备优秀的编码能力，扎实的数据结构和算法功底；
2、对推荐算法和机器学习有热情、乐于学习、思考和创新；
3、优秀的分析问题和解决问题的能力，有良好的沟通表达能力和团队精神；
4、熟悉机器学习、自然语言处理、数据挖掘中一项或多项，对推荐系统、计算广告、搜索引擎相关领域有经验者优先。",更新于：2024-03-07
人工智能机器学习算法开发工程师,北京·海淀区·上地,100-120元/时,经验不限,本科,"深度学习
大模型算法
强化学习
数据挖掘
语音算法
图像算法
Scala
大数据处理工具(Spark/Hadoop/Hive)",成都灵动魔米软件开发,物联网,0-20人,"工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-03-20
1、熟悉深度学习、机器学习等算法并能应用设计与开发，人工智能相关专业本科及以上学历。
2、熟悉C++、Python、Linux等编程语言开发。
2.多劳多得，薪酬只多不少；只要你有专业能力
4.做的多，得的多，前期会有专门的人和你沟通。
5.公司长期招C/单片机/物联网/PLC等专业人员。
【 时间自由 】欢迎咨询，长期有效。",更新于：2024-03-07
人工智能机器学习深度算法电子单片机工程师,北京·海淀区·上地,12000-13000元/月,1-3年,大专,"机器学习
推荐算法
图像算法
MATLAB
嵌入式开发
Python
算法工程化经验",俏嘴娃电商,计算机软件,0-20人,"工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-12-31
【任职要求】
1、熟悉深度学习、机器学习等算法并能应用设计与开发，人工智能相关专业本科及以上学历。
2、熟悉C++、Python、Linux等编程语言开发。
2.多劳多得，薪酬只多不少；只要你有专业能力
4.做的多，得的多，前期会有专门的人和你沟通。
5.公司长期招C/单片机/物联网/PLC等专业人员。
【 时间自由 】欢迎咨询，长期有效。",更新于：2024-03-07
机器学习性能优化研究员,北京,40-50K,经验不限,学历不限,博士,某500强上市公司,非盈利机构,100-499人,"对机器学习模型进行优化，采用模型压缩、模型蒸馏、高性能优化等方法，提高模型训练、推理效率。
职位要求
1、品德优秀、敬业爱岗；合作意识强，具有团队工作的精神，组织协调能力好；
2、熟悉机器学习算法，熟悉tensorflow/pytorch等常用机器学习框架，有机器学习高性能优化经验者优先；
3、熟练使用python/C++语言，具有较强编程能力和良好的编程习惯，有GPU编程经验者优先；
4、有物理、化学相关知识背景优先；",更新于：2024-03-07
（兼职）深度学习算法工程师,北京·朝阳区·高碑店,10-15K,1-3年,本科,"深度学习
机器学习
自然语言处理算法
图像算法
Python
MATLAB
C/C++
可兼职",博雅智信,在线教育,,"需求形式：机器学习、深度学习实用算法研发、创新性算法研发等（领域：计算机视觉、自然语言处理、大语言模型、搜推广算法、数据挖掘、数据科学等）
支付周期：按照项目进行结算，单价在100～10000元不等；
不限时间和地点，全程在线沟通；
工作职责：
1.针对在读大学生的课业需求或企业中的实际项目需求，评估需求的可行性；
2.在约定的时间保质保量提交代码文件；
工作要求（满足部分要求即可）：
1.精通至少一种编程语言，包括但不限于Python、Matlab、C++、Java；
2.对TensorFlow、PyTorch等深度学习框架有深入了解和实践经验；
3.在计算机视觉、自然语言处理、大型语言模型、搜索推荐算法、数据挖掘或数据科学等深度学习领域中至少有一项深入研究；
4.相关专业在读研究生、在职算法工程师或有闲暇时间的算法工程师均可，特别优秀的在读本科生亦可；",更新于：2024-03-07
机器学习框架软件工程师,北京·海淀区·学院路,20-35K·15薪,经验不限,本科,"大模型算法
深度学习
Python
算法工程化经验",清程极智,人工智能,0-20人,"岗位职责：
1. 开发针对大模型的深度学习框架 Python 前端.
2. 与用户沟通对接模型训练与推理方面的需求, 并设计框架中对应的接口.
3. 跟进大模型领域的最新软件框架动态.
任职要求：
1. 【必须】计算机专业的本科及以上学位，具备扎实的编程和软件工程功底；
2. 【必须】熟悉主流的神经网络框架和应用, 如 PyTorch, Megatron-LM, Huggingface Transformers
3. 熟练掌握 Python 库的开发, 测试, 发布流程.
4. 具有一定的软件工程与项目管理能力.
5. 具备优秀的沟通能力.
6. 有开发与维护大规模开源项目经验者优先.
7. 熟悉分布式程序者优先.
8. 高度的责任心与团队合作能力, 具备一定抗压能力.",更新于：2024-03-07
机器学习算法工程师(AI大模型方向),北京·海淀区·五道口,15-30K·14薪,1-3年,本科,"大模型
XGBoost
大模型训练调优
分布式
模型搭建",交叉科技,计算机服务,20-99人,"【岗位职责】
1.学习量化策略研究方法，利用金融数据分析工具，对大量数据进行研究；
2.探索前沿算法，使其在不同量化场景下发挥计算机资源挖掘、模型搭建等作用；
3.利用深度学习神经网络，负责研究、搭建金融逻辑深度学习算法；
4.跟踪和探索NLP、多模态等大模型关键技术，参与预训练大模型研发，实现相关产品落地；
5.深入理解公司各类业务和运营场景，搭建符合公司需要的大模型训练框架，开展AI大模型训练、微调、优化、推理等工作。
6.入职后可参与团队内部的技术交流工作，公司会对新员工进行特定方向的培养。
【任职要求】：
1.本科及以上学历，计算机、人工智能、通信、自动化等相关专业；
2.掌握Python、C++等至少一种开发语言，熟悉Pytorch/TensorFlow/PaddlePaddle/MindSpore等至少一种框架；
3.熟练掌握常见的深度学习算法模型及原理；
5.熟悉深度学习与分布式算法，有大规模分布式算法相关开发经验者优先；
6.熟悉金融行业、互联网行业或有相关工作经验者优先。",更新于：2024-03-07
机器学习,北京·朝阳区·朝阳公园,20-21K,经验不限,本科,"大模型算法
风控算法
模型加速/性能优化
多模态算法
大数据处理工具(Spark/Hadoop/Hive)",北京同世堂中医诊所,医疗服务,0-20人,"有责任心，认可公司企业文化
岗位职责：
1. 负责机器学习算法的研究和开发，包括但不限于分类、聚类、回归、推荐等。
2. 负责数据预处理、特征工程、模型训练和调优等工作，保证模型的准确性和稳定性。
3. 负责机器学习平台的搭建和维护，保证平台的高效性和稳定性。
4. 负责机器学习应用的开发和实现，包括但不限于图像识别、语音识别、自然语言处理等。
任职要求：
1. 具备扎实的数学基础，熟悉线性代数、概率论、统计学等数学知识。
2. 熟悉机器学习算法，包括但不限于分类、聚类、回归、推荐等。
3. 熟练掌握至少一种编程语言，如Python、Java等。
4. 具备良好的数据分析和处理能力，熟悉数据挖掘、数据清洗等技术。
5. 具备较强的团队合作精神和沟通能力，能够与团队成员协作完成项目任务。
以上是机器学习岗位的职责和任职要求，希望对您有所帮助。",更新于：2024-03-07
