岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI算法工程师,北京-朝阳,15k-25k,3-5年,本科,"语音/图像识别
云计算
智能驾驶",人民出行,交通/运输,1000-9999人,"职位描述：
1. 负责AI算法研究和开发，包括但不限于机器学习、深度学习、自然语言处理等方向；
2. 利用机器学习、深度学习等技术实现各类AI应用，包括但不限于图像识别、语音识别、自然语言处理等；
3. 分析、处理和优化海量数据，提高数据质量和算法性能；
4. 完成项目的需求分析、算法设计、编码实现、测试和上线；
5. 跟踪和研究业界最新的AI技术和应用，不断提高技术水平。
职位要求：
1. 本科及以上学历，计算机、数学、物理等相关专业；
2. 熟练掌握机器学习、深度学习、自然语言处理等算法，熟悉常用深度学习框架，如TensorFlow、PyTorch等；
3. 熟悉Python、C++等编程语言，具备良好的编程能力；
4. 具有良好的分析和解决问题的能力，能够独立思考和解决问题；
5. 具有团队合作精神和良好的沟通能力，能够与产品、开发、测试等团队协作完成项目。
6、可以接受长期在南宁工作。",2024-01-03,boss
ai算法工程师,北京-朝阳,15k-25k,1-3年,博士,"业务导向
语音/图像识别
Python
机器学习算法/工程化经验
深度学习经验",北京寻酷科技有限公司,互联网,0-20人,"AI算法工程师
1.参与图像生成式Al在内容创作方面的算法研发和落
地工作，包括但不限于如下方向:文字到图片视频生
成、图片视频风格化等。
2.负责算法的业务落地，结合业务反馈优化算法精度
和性能，不断提升相关指标。
3.对前沿技术进行探索，保证技术在行业的领先水
平，突破技术边界。
要求
1.具备计算机视觉和机器学习相关方向的项目经验，
本科生+2年从业经验或优秀硕士、博士毕业生。
2.对以下一项或多项领域有深入了解，包括:
diffusion模型、GAN网络、多模态学习、图像生成
等。
3.有较强的动手实验能力，能够熟练使用pvtorch等深
度学习框架，对生成式AI算法有深刻理解。
4.有较强的编程能力，熟练使用C/C++、Python等至
少一门编程语言。
5.具备算法研发能力，有相关的研究和产品落地经历者优先。",2024-01-03,boss
AI算法工程师,北京-朝阳,30k-60k·13薪,3-5年,硕士,"深度学习算法
视觉图像算法",万物智允,计算机服务,20-99人,"职位描述：
1.负责AI深度学习算法，如目标检测、OCR识别等技术研发。
2.完成算法的产品化，如接口封装、内存显存占用优化、运行速度优化，推理模块在不同
平台下的迁移和实现。
任职要求：
1、以计算机视觉，图像处理，机器学习，模式识别等相关领域为研究方向；
2、熟悉深度学习CNN，RNN相关理论，熟悉一个以上深度学习开源工具使用（PaddlePaddle、PyTorch等），并有相关项目实践经验；
3、熟悉目标检测、OCR识别相关算法；
4、熟练掌Python及常用数据结构算法，动手能力强，有较强的算法分析及编程能力。熟练掌握Linux下的开发；
5、全日制硕士及以上学历，具有较好的分析能力、独立思考能力和学习能力。",2023-12-04,boss
AI算法工程师,北京-海淀,30k-35k,5-10年,硕士,"算法设计
视觉图像算法
深度学习算法
C++
Python
算法基础
CNN",格灵深瞳,计算机软件,500-999人,负责定位技术的调研及其算法开发,2023-12-04,boss
AI算法工程师,北京-顺义,20k-30k,1-3年,硕士,"Java
C++
Python
Shell
算法设计
深度学习算法
机器学习算法
视觉图像算法",图灵微研,医疗器械,20-99人,"岗位职责：
1.临床微生物显微图像目标识别检测算法研究；
2.主要负责微生物形态学识别数据资源整理与模型训练。
任职要求：
1.硕士及以上学历,计算机、信号处理、自动化等相关专业；了解生物、医学或临床样本制作过 程者优先；
2.在计算机视觉、图像处理、模式识别等领域有两年以上研究或开发经验；
3.优秀的C++或Java编程能力,并掌握Python、Shell等脚本语言,熟悉常见算法和数据结构,有一定的Linux基础；
4.熟练掌握机器学习、深度学习等相关算法,在 CCF-A/B类期刊或会议发表过 目标检测与识别 相关论文者优先；
5.在 Megaface、 Widerface等公开数据集或比赛上有结果提交取得较好成绩者优先。",2023-12-04,boss
ai算法工程师,北京-西城,15k-25k·15薪,1-3年,本科,"业务导向
搜索/推荐
语音/图像识别
云计算
Python
Java
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验",中移集成,通信/网络设备,1000-9999人,"岗位职责:
1、政务行业大模型训练数据的收集与梳理；
2、政务行业大模型的预训练与精调，行业专用模型架构设计与实现；
3、政务知识图谱的构建与维护，政务新闻政策信息抽取pipeline搭建；
4、政务大模型应用的工程化应用开发与对接，完成prompt工程开发，完成与外部知识库对接。
任职要求:
1、 计算机相关专业，硕士及以上学历；
2、 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java等至少一种语言，熟练掌握Pytorch、TensorFlow等深度学习框架；
3、 具备快速阅读深度学习相关论文并理解算法的能力；
4、有大模型训练经验者优先；
5、有政务行业人工智能应用经验者优先；",2023-12-04,boss
ai算法工程师,北京-海淀,13k-23k,1-3年,硕士,"Python
C/C++
OpenCV
TensorRT
OpenVINO
Numpy Pytorch",优纳科技-工业检测,智能硬件,20-99人,"岗位描述：
1、工业AOI图像检测和医疗病理图像的AI智能算法开发；
2、根据公司产品和业务需求，进行相关图像算法的研究和开发；
3、建立和完善人工智能研发平台和标准化研发流程，参与AI算法技术平台研发；
4、参与数据整理，制定数据采集与标注计划，以及训练、评估、优化、部署等工作；
5、薪资：面议
6、工作地有：苏州、北京、深圳、上海、天津可选
工业方向
1、负责工业领域视觉算法前沿技术的基础研究（包括不限于缺陷检测、分类、分割、OCR等），不断提升应用效果；
2、解决项目中技术难题，不断迭代，持续创新；
医疗方向
1、负责病理领域的AI+医疗相关算法研发，包括医学影像预处理、目标检测和分割、病种分类、病灶自动识别以及诊断报告自动生成等技术研发；
2、根据研发进展和技术创新要求撰写相关论文和专利。
任职资格：
1、电子、通信、物理、数学、生医或计算机类专业背景，硕士以上学历，优秀的985/211可放宽到本科；
2、有扎实的数字信号处理、机器学习、深度学习基础，对各类图像处理和计算机视觉算法有较好的理解与掌握；
3、熟悉Python/C++编程语言，熟练使用Pytorch、Paddle或Tensorflow等任一深度学习框架做模型训练和优化，熟练使用PIL、Numpy、OpenCV等相关类库，有较强的工程实现能力；
4、有论文复现能力，具有良好工程实现能力，如模型的剪枝压缩、迁移学习等；
5、在工业视觉检测图像算法开发项目或医疗影响人工智能领域有研发及产品落地经验者优先；
6、熟悉算法部署（如TensorRT，OpenVINO等）加速优化；
熟悉以下优先
1、熟悉3D点云数据结构、滤波、分割、配准、特征提取等算法的原理，在3D点云和深度图上的引导定位、尺寸测量、缺陷检测等领域有相关研究成果或相关工程项目经验；
2、了解双目、多目或结构光系统的三维重建原理，熟悉常用的各类3D相机及PCL、Eigen等开源库。",2023-12-04,boss
AI算法工程师,北京-昌平,18k-26k,3-5年,本科,"C/C++
机器学习算法/工程化经验
深度学习经验
大模型
基础模型
分布式并行训练",讯方技术股份,计算机软件,1000-9999人,"岗位职责：
1、负责收集客户技术需求，协助SA确定客户需求及相应的技术方案设计，并与
SA、客户对齐交付内容及验收标准。
2、提供昇腾开发支持服务：
（1）提供AI应用迁移支持服务：
支撑客户进行AI应用迁移，包括离线模型转换、昇腾推理代码迁移、离线模型性能调优等。
（2）提供AI应用开发支持服务：
支撑客户进行AI应用开发，包括离线模型转换、离线模型性能调优、ACL开发、 MindX SDK开发等。
（3）提供AI模型迁移支持服务：
支撑客户进行AI模型迁移，包括训练代码迁移、AI模型精度提升、AI模型性能调优等。
（4）提供AI模型开发支持服务：
支撑客户进行AI模型开发，包括基于Mindspore框架的模型开发、AI模型精度提升、 AI模型性能调优等。
（5）协助客户进行自定义算子开发：
协助客户进行自定义算子开发，包括算子代码实现、算子适配插件实现、算子原型定义、算子信息定义等。
3、支撑客户对业务系统进行测试，确认数据真实性、功能可靠性。
4、支撑客户从软硬件等方面对业务系统进行性能分析与优化。
5、支撑生态拓展，协助客户完成技术认证，解决方案认证。
任职要求：
1、两年以上人工智能相关行业的工作经验；
2、熟练掌握C++、Python等主流开发语言；
3、熟练使用不少干一种主流深度学习框架，例如:TensorFlow、Pytorch、Caffe等；
4、具备良好的沟通与协助能力。
5 对“大模型”、“基础模型”、“GLM baichuan”、“分布式并行训练”等有相关经验；",2024-01-02,boss
AI算法工程师,北京-海淀,25k-35k·15薪,1-3年,硕士,"自然语言处理
深度学习算法
机器学习算法
Python
算法基础
数据挖掘
Boosting
PyTorch",复昱医疗科技,医疗服务,20-99人,"1.医疗垂域ai落地，包括实体识别、归一化，病历结构化
2.医疗知识图谱构建，领域专家配合采用半自动的方式构建知识图谱
3.医疗对话系统，医疗问答、对话等应用",2023-12-16,boss
ai算法工程师,北京-海淀,20k-30k,3-5年,本科,Python,现代中庆,计算机软件,100-499人,"工作内容：
教育类人工智能应用开发，包含算法实现，样本处理，模型发布等；
任职要求：
1. 熟练掌握python，熟悉常见CNN/RNN等基本原理，有 pytorch 开发经验者优先；
2. 有扎实的数理功底，较强的逻辑分析能力；
1. 本科及以上学历，包括但不限于计算机，电子信息，自动化，数学，统计等专业；
2. 熟练掌握一门或多门编程语言，如Python（必须）、C++（可选）等，熟练运用pandas、numpy等工具；
3. 熟悉常用数据结构和算法，有一定的技术积累和项目实践经验；
4.有教育行业、教研和教师场景相关经验优先。",2023-12-29,boss
AI算法工程师,北京-朝阳,20k-40k·14薪,1年以下,本科,"算法设计
C++
Python
算法基础
视觉图像算法
深度学习算法
TensorFlow
PyTorch",志一科技,计算机软件,无,具备0-1的算法研发和自主设计能力,2023-12-04,boss
ai算法工程师,北京-海淀,25k-50k·16薪,3-5年,硕士,"业务导向
Python
TensorFlow/PyTorch
数学/统计相关专业
机器学习算法/工程化经验
深度学习经验
暖通建筑
强化学习
运筹优化",百度,互联网,10000人以上,"1. 负责物联网场景相关算法研究以及前沿技术跟踪
2. 参与设计策略和算法、及分析系统的技术缺陷，对策略、框架做出合理地调整或改进
3. 与工程团队协调进行特定算法功能的工程化实现
4. 有强化学习、运筹优化相关算法经验者优先
5. 有暖通建筑相关领域的建模经验者优先",2023-12-04,boss
