岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
高级数据挖掘工程师,北京,30k-60k·16薪,3-5年,本科,"数据挖掘
推荐系统",某500强上市公司,互联网,无,"职位描述
1.负责业务多个场景的人群挖掘、权益/商品推荐算法优化工作，包括但不限于会员中心、月卡/积分频道、大促营销活动算法优化等。
2.负责高净值用户的需求理解，为多个业务场景提供高净值用户画像和应用的服务落地，包括但不限于频道、交易等链路的触达和个性化优化
3.在潜客洞察和挖掘、续卡用户挽回等业务场景通过大规模机器学习/深度学习技术，进行模型的持续优化和效果提升。
4.在权益算法方面通过探索Uplift、强化学习等技术 在权益、优惠券和红包分层触达用户，带来钱效提升
职位要求
1.计算机相关专业本科及以上学历，3年以上互联网行业研发，有海量数据挖掘经验。
2.熟悉机器学习相关算法，对传统机器学习和深度学习的知识都有系统性的掌握和丰富的实践经验，有因果推断uplift Model建模、推荐算法相关的工作经验者优先
3.扎实的算法和数据结构基础，至少熟练使用C++/Java/python其中一种编程语言。
4.认真、细致，喜欢分析和研究数据，对数据有较好的理解和分析能力，能从海量数据中挖掘分析出对业务和算法有价值的结论。
5.有良好的沟通能力，跨团队协作能力，具备出色的执行力，强烈的责任感，以及优秀的学习能力。",2023-12-06,boss
数据挖掘,北京-朝阳,40k-55k·16薪,3-5年,硕士,"业务导向
智能营销/广告
Python",BOSS直聘,人力资源服务,1000-9999人,"职位描述
1.负责Boss直聘CRM算法平台的建设，整合海量多维数据，进行全站数据挖掘，构建多维用户画像体系，开发优化个性化算法模型，优化客户分发策略提升转化率
2.参与智能风控、CRM派单、客户质量标记、客户智能跟进等多个业务场景的算法体系搭建
3.构建销售话术推荐体系，提升跟进效能
4.针对合作客户进行有效营销，提升续约率
任职要求：
1. 优秀的coding能力、扎实的算法功底，擅长解决业务问题
2. 熟练掌握python/sql等，熟悉至少一种深度学习框架tensorFlow/pytorch
3. 熟悉机器学习和深度学习常见算法，如XGB、FM、DNN、Wide&Deep、Deepfm、多目标模型(MMOE,ESMM,PLE等)，理解相关理论并具备应用能力，nlp相关算法知识
4. 计算机、统计、数学等相关专业硕士或以上学历者优先",2023-12-01,boss
数据挖掘（网约车）,北京-西城,30k-35k·14薪,5-10年,本科,"Hive
Spark
Hbase",阳光出行,互联网,100-499人,"职位描述
1.负责Boss直聘CRM算法平台的建设，整合海量多维数据，进行全站数据挖掘，构建多维用户画像体系，开发优化个性化算法模型，优化客户分发策略提升转化率
2.参与智能风控、CRM派单、客户质量标记、客户智能跟进等多个业务场景的算法体系搭建
3.构建销售话术推荐体系，提升跟进效能
4.针对合作客户进行有效营销，提升续约率
任职要求：
1. 优秀的coding能力、扎实的算法功底，擅长解决业务问题
2. 熟练掌握python/sql等，熟悉至少一种深度学习框架tensorFlow/pytorch
3. 熟悉机器学习和深度学习常见算法，如XGB、FM、DNN、Wide&Deep、Deepfm、多目标模型(MMOE,ESMM,PLE等)，理解相关理论并具备应用能力，nlp相关算法知识
4. 计算机、统计、数学等相关专业硕士或以上学历者优先",2023-12-01,boss
数据挖掘,北京-西城,15k-25k,3-5年,本科,"文本挖掘
机器学习
python",新华网,互联网,1000-9999人,"数据挖掘工程师（算法方向）
岗位职责：
1. 运用文本挖掘、NLP的理论和方法，对互联网内容进行挖掘，解决业务实际问题；
2. 根据业务需要，对文本挖掘、NLP的开源算法进行改进，并进行集成开发；
3. 参与大规模数据智能挖掘分析系统的架构设计和功能研发。
任职要求：
1. 研究生及以上学历；
2. 3年及以上相关工作经验，熟悉常用文本挖掘、NLP模型算法及开源工具；
3. 精通JAVA/Python编程语言和设计模式，熟练使用常用算法和数据结构，具备优良的编码能力，具有实际的工程经验；
4. 具有统计或数据挖掘背景，并对NLP/文本挖掘算法和理论有较深入的研究者优先；
5. 具有大规模数据挖掘分析系统架构经验者优先；
6. 具有机器学习、深度学习算法实现经验者优先；
7. 具有良好的学习能力，沟通能力和团队精神。",2023-11-10,boss
数据挖掘专家(电商方向）,北京-海淀,50k-80k·16薪,5-10年,本科,机器学习经验,海一淘,电子商务,无,"工作职责：
1. 负责用户/商品画像系统建设，针对海量用户行为和内容信息建立、评估、持续迭代用户/商品画像体系；
2. 负责定价系统设计和搭建，运用机器学习和深度学习相关技术，进行选品、商品定价和价格监控和预警；
3. 参与数据到业务落地全流程，包括但不限于数据处理、数据分析、特征工程、算法模型设计、评估、迭代，并持续探索最前沿技术。
任职要求：
1. 具有多场景预测算法落地经验，精通常见数据挖掘、机器学习以及运筹优化算法，相关电商选品、定价算法有经验者优先考虑；
2. 扎实的计算机功底，擅长至少一门编程语言（Python、Scala、Java等）
3. 具有多场景预测算法落地经验，精通常见数据挖掘、机器学习以及运筹优化算法，相关电商选品、定价算法有经验者优先考虑；",2023-12-10,boss
数据挖掘,北京-东城,30k-60k,5-10年,本科,"Java
机器学习
数据挖掘",华为,计算机软件,10000人以上,"岗位职责:
1. 利用深度学习进行AIOps（自动化运维）、音频识别、图像处理、推荐等领域最前沿算法研究，并将算法应用到实际场景。
岗位要求:
1. 精通java/python语言编程，熟悉linux/shell等应用场景；
2. 掌握机器学习/深度学习等相关知识，相关实践经验者优先；
3. 熟悉神经网络的各种模型，如:深度神经网络，卷积神经网络，递归神经网络等；
4. 熟悉hadoop,hive,spark,mapreduce等大数据技术；
5. 熟悉Tensorflow,Caffe,Deeplearning4j等；
6. 具有专研和创造力，能够通过阅读论文学习最新算法和理论。",2023-11-10,boss
数据挖掘,北京-海淀,15k-30k,3-5年,本科,"Linux
数据挖掘",惠每,医疗健康,100-499人,"工作内容：
1、负责医疗领域算法建模及相关统计工作
2、负责用户及产品的数据挖掘、建模，为数据化运营提供决策支持
3、探索、开发并维护数据基础设施，提供各种高效数据访问和处理工具
4、相关技术方案及文档的编写
任职要求：
1、计算机及相关专业本科以上学历
2、熟练掌握一门脚本语言如 Python/R等，或熟悉Linux环境shell,awk等工具
3、熟悉数据挖掘、机器学习的基本算法和流程
4、具备基本的Java工程开发能力
5、工作积极主动，具有很强的责任心，对数据准确、结果可重复有执着的追求。",2023-11-10,boss
高级数据挖掘专家,北京-朝阳,45k-75k·16薪,3-5年,本科,"Java
有国际期刊/会议论文发表
机器学习算法/工程化经验",饿了么,O2O,10000人以上,"1、本科及以上学历，3年及以上行业内工作经验； 2、掌握java或者python等编程语言，动手能力强； 3、有大数据处理经验，了解数据仓库，掌握Hadoop/Hive或odps等大数据平台； 4、熟悉数据挖掘、机器学习、深度学习、运筹优化、NLP等领域知识，具有多领域知识者优先； 5、对数据敏感，思维敏锐, 有一定产品思维；有地图数据、轨迹、时空数据挖掘经验者优先。
职级阿里p7",2023-12-10,boss
数据挖掘工程师/专家,北京-朝阳,20k-35k·14薪,3-5年,硕士,"计算机相关专业
大数据处理经验
用户画像/标签体系相关经验",天创信用,互联网,100-499人,"竞争力分析
查看完整个人竞争力
个人综合排名：在人中排名第
你在？位置
一般
良好
优秀
极好",2023-12-08,boss
数据挖掘工程师,北京-大兴,23k-45k·14薪,3-5年,本科,"Python
SQL
Spark",京东振世,互联网,10000人以上,"岗位职责：
1. 基于业界常用的大数据相关开源组件，包括调度、计算、存储、查询等，构建云原生的大数据平台。 2. 提供统一的异构数据源接入集成，数据离线、实时计算，元数据管理和数据服务等全链路智能数据构建与管理的大数据能力，服务于京东物流内外部商家。 3. 持续对大数据系统技术架构进行优化，技术驱动，降低成本，提升系统的性能和用户体验，打造面向未来的批流一体的计算和存储，提升技术影响力。
任职资格：
1. 计算机、统计学或相关专业本科或硕士学历, 3年以上工作经验； 2. 熟悉大数据相关技术及应用场景，熟悉数据仓库相关技术，如数据模型、元数据、主数据、ETL、报表开发等； 3. 了解数据治理以及熟悉互联网行业或物流行业业务架构，数据架构等优先； 4. 至少参与过2个大型数据仓库/大数据/智能化项目的经验； 5. 拥有至少3年互联网/物流等的行业解决方案经验，有5年以上行业工作背景优先。",2023-11-10,boss
高级数据算法专家 （内容理解&数据挖掘）,北京,45k-75k,5-10年,本科,"Python
数据挖掘
hadoop",某500强上市公司,互联网,1000-9999人,"工作职责：
1.用户画像建设。基于百PB级海量日志数据，挖掘用户属性、偏好、关系等标签。
2.人地关系挖掘。挖掘用户在时空中的行为状态，构建阿里经济体的人地关系画像，服务于各种LBS交易场景。
3.用户生命周期管理与优化。面向酒店、车服、景点等新兴业务场景，构建用户增长模型，对用户生命周期进行优化。例如新客挖掘，转化预测，流失预警等。
4.商业价值挖掘。以高德大数据为核心，挖掘数据商业价值；
任职要求：
1.熟悉大规模数据挖掘、机器学习、自然语言处理等相关技术
2.具备搜索引擎、推荐系统、广告投放、金融风控等相关技术的知识和经验优先
3.优秀的分析和解决问题的能力，对挑战性问题充满激情
4.具备良好的团队合作精神，较强的沟通能力，具备良好的技术领导能力
5.具备linux环境研发能力，精通Python、Java或C++语言
6.熟练使用hadoop，hive的使用
7.有大规模用户数据或互联网内容数据处理经验者优先
工作地址
北京北京龙湖蓝海引擎产业园",2023-12-10,boss
高级数据挖掘算法工程师,北京,40k-70k·16薪,3-5年,本科,"计算机相关专业
用户画像/标签体系相关经验
风控相关经验",某大型知名互联网公司,互联网,无,"职位描述
1.公司用户画像建设。基于公司百PB级海量日志数据，挖掘用户属性、偏好、关系等标签。
2.公司人地关系挖掘。挖掘用户在时空中的行为状态，构建阿里经济体的人地关系画像，服务于各种LBS交易场景。
3.用户生命周期管理与优化。面向酒店、车服、景点等新兴业务场景，构建用户增长模型，对用户生命周期进行优化。例如新客挖掘，转化预测，流失预警等。
4.商业价值挖掘。以高德大数据为核心，挖掘数据商业价值；
职位要求
1.熟悉大规模数据挖掘、机器学习、自然语言处理等相关技术
2.具备搜索引擎、推荐系统、广告投放、金融风控等相关技术的知识和经验优先
3.优秀的分析和解决问题的能力，对挑战性问题充满激情
4.具备良好的团队合作精神，较强的沟通能力，具备良好的技术领导能力
5.具备linux环境研发能力，精通Python、Java或C++语言
6.熟练使用hadoop，hive的使用
7.有大规模用户数据或互联网内容数据处理经验者优先",2023-12-10,boss
